date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,std_error,ci_95_lower,ci_95_upper,n_paths,n_steps,antithetic_used,abs_error,sq_error,scheme
2025-07-01,2025-08-01,P,130.68,100.0,0.084931506849315,0.86,0.8700352756846598,0.03426759359563453,0.8028720264003607,0.9371985249689588,10000,252,True,0.010035275684659783,0.00010070675806712389,monte_carlo
2025-07-01,2025-08-01,P,130.68,100.0,0.084931506849315,0.86,0.8702379910775421,0.03427237601466601,0.8030653684241823,0.9374106137309018,10000,252,True,0.010237991077542086,0.00010481646130383136,monte_carlo
2025-07-01,2025-08-01,P,130.68,105.0,0.084931506849315,1.205,1.2033699552571187,0.04085786020978068,1.1232900207605763,1.283449889753661,10000,252,True,0.0016300447428814202,2.6570458637953552e-06,monte_carlo
2025-07-01,2025-08-01,P,130.68,105.0,0.084931506849315,1.205,1.2036562620694495,0.04086346902551375,1.1235653344960745,1.2837471896428245,10000,252,True,0.001343737930550537,1.8056316260002398e-06,monte_carlo
2025-07-01,2025-08-01,C,130.68,110.0,0.084931506849315,23.075,23.04412026485642,0.21509332926700872,22.622545086178267,23.465695443534575,10000,252,True,0.030879735143578557,0.0009535580425375606,monte_carlo
2025-07-01,2025-08-01,C,130.68,110.0,0.084931506849315,23.075,23.042262104438453,0.215088650618297,22.620696095743273,23.463828113133633,10000,252,True,0.03273789556154583,0.0010717698057986819,monte_carlo
2025-07-01,2025-08-01,P,130.68,110.0,0.084931506849315,1.805,1.7895019535918848,0.050697373191331725,1.690136928026088,1.8888669791576815,10000,252,True,0.01549804640811514,0.0002401894424680906,monte_carlo
2025-07-01,2025-08-01,P,130.68,110.0,0.084931506849315,1.805,1.7899187033192219,0.05070400289309695,1.6905406837767372,1.8892967228617066,10000,252,True,0.015081296680778067,0.00022744550957364755,monte_carlo
2025-07-01,2025-08-01,P,130.68,115.0,0.084931506849315,2.655,2.619142325604382,0.062088450296041396,2.497451199168236,2.7408334520405284,10000,252,True,0.0358576743956176,0.0012857728130621301,monte_carlo
2025-07-01,2025-08-01,P,130.68,115.0,0.084931506849315,2.655,2.619723104387783,0.062096121467417366,2.4980169427320202,2.7414292660435455,10000,252,True,0.03527689561221692,0.0012444593640352493,monte_carlo
