date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,abs_error,sq_error,scheme
2025-07-01,2025-08-01,P,130.68,100.0,0.084931506849315,0.86,0.867045638802859,0.007045638802859022,4.9641026140352715e-05,implicit
2025-07-01,2025-08-01,P,130.68,100.0,0.084931506849315,0.86,0.8674426212038261,0.007442621203826105,5.5392610383641947e-05,implicit
2025-07-01,2025-08-01,P,130.68,105.0,0.084931506849315,1.205,1.2000958172788774,0.004904182721122696,2.4051008162158412e-05,implicit
2025-07-01,2025-08-01,P,130.68,105.0,0.084931506849315,1.205,1.200655637630767,0.004344362369232968,1.887348439520749e-05,implicit
2025-07-01,2025-08-01,C,130.68,110.0,0.084931506849315,23.075,22.96766983421951,0.10733016578048904,0.01151976448646726,implicit
2025-07-01,2025-08-01,C,130.68,110.0,0.084931506849315,23.075,22.96350064093057,0.11149935906943043,0.012432107072893777,implicit
2025-07-01,2025-08-01,P,130.68,110.0,0.084931506849315,1.805,1.8194897287574185,0.014489728757418607,0.0002099522394635638,implicit
2025-07-01,2025-08-01,P,130.68,110.0,0.084931506849315,1.805,1.8203030458693013,0.015303045869301313,0.00023418321287793997,implicit
2025-07-01,2025-08-01,P,130.68,115.0,0.084931506849315,2.655,2.6892175146105206,0.034217514610520805,0.0011708383061212048,implicit
2025-07-01,2025-08-01,P,130.68,115.0,0.084931506849315,2.655,2.6903482506859766,0.0353482506859768,0.0012494988265586593,implicit
2025-07-01,2025-08-01,C,130.68,120.0,0.084931506849315,15.175,14.916580329141052,0.2584196708589488,0.06678072628684743,implicit
2025-07-01,2025-08-01,C,130.68,120.0,0.084931506849315,15.175,14.912958383737,0.2620416162630015,0.06866580865372612,implicit
2025-07-01,2025-08-01,P,130.68,120.0,0.084931506849315,3.925,3.8805189257158035,0.04448107428419634,0.001978565969476193,implicit
2025-07-01,2025-08-01,P,130.68,120.0,0.084931506849315,3.925,3.8820665748133214,0.04293342518667842,0.0018432789982601129,implicit
2025-07-01,2025-08-01,P,130.68,123.0,0.084931506849315,4.9,4.934062125339141,0.03406212533914044,0.001160228382619313,implicit
2025-07-01,2025-08-01,P,130.68,123.0,0.084931506849315,4.9,4.9359067759224935,0.03590677592249314,0.001289296557148133,implicit
2025-07-01,2025-08-01,P,130.68,124.0,0.084931506849315,5.175,5.026121017215883,0.14887898278411704,0.022164951514833418,implicit
2025-07-01,2025-08-01,P,130.68,124.0,0.084931506849315,5.175,5.028041634284495,0.1469583657155047,0.021596761253772023,implicit
2025-07-01,2025-08-01,P,130.68,125.0,0.084931506849315,5.55,5.458910788200442,0.09108921179955765,0.008297244506264671,implicit
2025-07-01,2025-08-01,P,130.68,125.0,0.084931506849315,5.55,5.4603038885101585,0.08969611148984136,0.00804539241639805,implicit
2025-07-01,2025-08-01,P,130.68,126.0,0.084931506849315,6.050000000000001,6.1442779876206455,0.09427798762064477,0.008888338949798447,implicit
2025-07-01,2025-08-01,P,130.68,126.0,0.084931506849315,6.050000000000001,6.145789639267571,0.09578963926757034,0.009175654991011252,implicit
2025-07-01,2025-08-01,P,130.68,127.0,0.084931506849315,6.375,6.397375105257623,0.022375105257623318,0.0005006453352897226,implicit
2025-07-01,2025-08-01,P,130.68,127.0,0.084931506849315,6.375,6.398954605190078,0.023954605190078304,0.0005738231098125265,implicit
2025-07-01,2025-08-01,P,130.68,128.0,0.084931506849315,6.825,6.941863648568718,0.11686364856871823,0.013657112356792877,implicit
