date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,abs_error,sq_error,scheme
2025-07-01,2025-08-01,C,300.71,225.0,0.084931506849315,79.875,77.61005192467312,2.2649480753268847,5.129989783926959,modified_craig_sneyd
2025-07-01,2025-08-01,C,300.71,225.0,0.084931506849315,79.875,77.605663161656,2.269336838344003,5.149889685865157,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,225.0,0.084931506849315,2.255,1.074168810855232,1.1808311891447678,1.3943622972570464,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,225.0,0.084931506849315,2.255,1.0744647599569968,1.1805352400430031,1.3936634529833911,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,230.0,0.084931506849315,2.5999999999999996,1.4142958323464043,1.1857041676535953,1.4058943731911053,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,230.0,0.084931506849315,2.5999999999999996,1.4146730077288345,1.1853269922711651,1.4050000786066068,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,235.0,0.084931506849315,3.0149999999999997,1.837533409211607,1.1774665907883928,1.3864275724228403,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,235.0,0.084931506849315,3.0149999999999997,1.8380076566469932,1.1769923433530065,1.3853109763116016,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,240.0,0.084931506849315,3.5,2.382943176166805,1.1170568238331948,1.2478159476723052,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,240.0,0.084931506849315,3.5,2.3835354195352028,1.1164645804647972,1.2464931594324358,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,245.0,0.084931506849315,4.1,3.009776971306435,1.0902230286935648,1.1885862522937694,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,245.0,0.084931506849315,4.1,3.0105001754656584,1.0894998245343412,1.1870098676603604,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,250.0,0.084931506849315,4.8,3.769147349314772,1.0308526506852278,1.0626571874247603,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,250.0,0.084931506849315,4.8,3.770021659284863,1.0299783407151368,1.0608553823423066,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,255.0,0.084931506849315,5.625,4.689243755653748,0.9357562443462522,0.8756397488330028,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,255.0,0.084931506849315,5.625,4.690290529535239,0.9347094704647612,0.8736817941765143,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,260.0,0.084931506849315,6.575,5.717177724019961,0.8578222759800394,0.7358590571675748,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,260.0,0.084931506849315,6.575,5.7184102395989065,0.8565897604010937,0.733746017624003,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,265.0,0.084931506849315,7.7,6.929026413777393,0.770973586222607,0.5944002706529476,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,265.0,0.084931506849315,7.7,6.930465631320933,0.769534368679067,0.5921831445782902,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,270.0,0.084931506849315,9.0,8.326503719944249,0.6734962800557511,0.45359723924893475,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,270.0,0.084931506849315,9.0,8.32816732524351,0.6718326747564891,0.4513591428704585,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,275.0,0.084931506849315,10.425,9.851914120891193,0.5730858791088078,0.32842742483391507,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,275.0,0.084931506849315,10.425,9.85381334461107,0.5711866553889315,0.32625419529439403,modified_craig_sneyd
2025-07-01,2025-08-01,C,300.71,280.0,0.084931506849315,34.974999999999994,33.352167695912755,1.6228323040872397,2.633584687189099,modified_craig_sneyd
2025-07-01,2025-08-01,C,300.71,280.0,0.084931506849315,34.974999999999994,33.34848648799648,1.6265135120035126,2.6455462047300005,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,280.0,0.084931506849315,12.075,11.603225764539872,0.47177423546012776,0.22257092924398805,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,280.0,0.084931506849315,12.075,11.605377964724266,0.46962203527573365,0.22054485601652243,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,285.0,0.084931506849315,13.875,13.545663752544801,0.32933624745519907,0.10846236388787212,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,285.0,0.084931506849315,13.875,13.548080145808793,0.32691985419120684,0.10687659106439994,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,290.0,0.084931506849315,15.925,15.625856530384102,0.299143469615899,0.08948681541383828,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,290.0,0.084931506849315,15.925,15.628544465303555,0.29645553469644526,0.08788588405215525,modified_craig_sneyd
2025-07-01,2025-08-01,C,300.71,295.0,0.084931506849315,26.075,24.76252569718548,1.3124743028145183,1.7225887955484558,modified_craig_sneyd
2025-07-01,2025-08-01,C,300.71,295.0,0.084931506849315,26.075,24.759348672388256,1.315651327611743,1.7309384158465417,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,295.0,0.084931506849315,18.125,17.955476815570336,0.1695231844296643,0.028738110059173975,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,295.0,0.084931506849315,18.125,17.958446479596073,0.16655352040392657,0.027740075158941183,modified_craig_sneyd
2025-07-01,2025-08-01,C,300.71,300.0,0.084931506849315,23.525,22.2893732665111,1.2356267334888997,1.5267734245124485,modified_craig_sneyd
2025-07-01,2025-08-01,C,300.71,300.0,0.084931506849315,23.525,22.286377693347944,1.2386223066520543,1.5341852185360556,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,300.0,0.084931506849315,20.55,20.46295540148187,0.08704459851812985,0.007576762131182412,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,300.0,0.084931506849315,20.55,20.466210944049106,0.08378905595089492,0.007020605897142199,modified_craig_sneyd
2025-07-01,2025-08-01,C,300.71,305.0,0.084931506849315,21.125,19.954728934733417,1.1702710652665829,1.3695343662001827,modified_craig_sneyd
2025-07-01,2025-08-01,C,300.71,305.0,0.084931506849315,21.125,19.951915885026764,1.1730841149732356,1.3761263408025395,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,305.0,0.084931506849315,23.175,23.104558827745805,0.07044117225419555,0.004961958748545249,modified_craig_sneyd
2025-07-01,2025-08-01,P,300.71,305.0,0.084931506849315,23.175,23.108102959426656,0.06689704057334467,0.004475214037471723,modified_craig_sneyd
2025-07-01,2025-08-01,C,300.71,310.0,0.084931506849315,18.975,17.87910967020424,1.0958903297957612,1.2009756149398623,modified_craig_sneyd
