date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,std_error,ci_95_lower,ci_95_upper,n_paths,n_steps,antithetic_used,abs_error,sq_error,scheme
2025-07-01,2025-08-01,P,2197.539,2010.0,0.084931506849315,9.0,10.998861175534104,0.3727734366122731,10.268238665380824,11.729483685687384,10000,252,True,1.9988611755341044,3.9954459990575817,monte_carlo
2025-07-01,2025-08-01,P,2197.539,2010.0,0.084931506849315,9.0,11.004466192740072,0.37288063795173415,10.273633571822353,11.73529881365779,10000,252,True,2.0044661927400718,4.0178847178378785,monte_carlo
2025-07-01,2025-08-01,C,2197.539,2220.0,0.084931506849315,47.5,64.53433267658954,1.0562488247596606,62.464123021347845,66.60454233183124,10000,252,True,17.034332676589543,290.16848973672626,monte_carlo
2025-07-01,2025-08-01,C,2197.539,2220.0,0.084931506849315,47.5,64.51354659547542,1.0560928638785807,62.44364261794364,66.5834505730072,10000,252,True,17.013546595475418,289.4607677564132,monte_carlo
2025-07-01,2025-08-01,C,2197.539,2270.0,0.084931506849315,28.200000000000003,44.857417776054945,0.8891070472394393,43.11479998506489,46.600035567045,10000,252,True,16.657417776054942,277.46956696603115,monte_carlo
2025-07-01,2025-08-01,C,2197.539,2270.0,0.084931506849315,28.200000000000003,44.84119659366797,0.8889499700228272,43.098886668365274,46.58350651897067,10000,252,True,16.64119659366797,276.92942406910646,monte_carlo
2025-07-01,2025-08-08,P,2197.539,1940.0,0.1041095890410958,6.65,5.262008765906025,0.24830788293411007,4.775334258277781,5.748683273534268,10000,252,True,1.3879912340939757,1.9265196659217176,monte_carlo
2025-07-01,2025-08-08,P,2197.539,1940.0,0.1041095890410958,6.65,5.265553026404627,0.24840543208602406,4.778687325951909,5.752418726857345,10000,252,True,1.3844469735953737,1.9166934226973895,monte_carlo
2025-07-01,2025-08-08,P,2197.539,2090.0,0.1041095890410958,23.15,28.762470323883836,0.644705250257172,27.498871252735896,30.026069395031776,10000,252,True,5.612470323883837,31.499823136476746,monte_carlo
2025-07-01,2025-08-08,P,2197.539,2090.0,0.1041095890410958,23.15,28.776953833279503,0.6448789027005413,27.51301440959673,30.040893256962274,10000,252,True,5.626953833279504,31.66260944185891,monte_carlo
2025-07-01,2025-08-08,C,2197.539,2290.0,0.1041095890410958,27.05,42.30636414153142,0.8876348663831307,40.56663177199846,44.04609651106438,10000,252,True,15.256364141531417,232.75664681900565,monte_carlo
2025-07-01,2025-08-08,C,2197.539,2290.0,0.1041095890410958,27.05,42.28793835625986,0.8874438235208595,40.54858042385645,44.027296288663265,10000,252,True,15.237938356259857,232.19476534917536,monte_carlo
2025-07-01,2025-08-08,C,2197.539,2340.0,0.1041095890410958,15.45,28.77228999120972,0.7306149227959512,27.340311055962143,30.2042689264573,10000,252,True,13.322289991209722,177.48341060988673,monte_carlo
2025-07-01,2025-08-08,C,2197.539,2340.0,0.1041095890410958,15.45,28.758442462468782,0.730434015444003,27.326818099115563,30.190066825822,10000,252,True,13.308442462468783,177.11464077684215,monte_carlo
2025-07-02,2025-08-15,P,2226.377,2200.0,0.1205479452054794,50.0,59.47503449819059,0.9593266799842993,57.59478875601298,61.355280240368195,10000,252,True,9.475034498190588,89.77627874190178,monte_carlo
2025-07-02,2025-08-15,P,2226.377,2200.0,0.1205479452054794,50.0,59.505661189314296,0.9595746396718917,57.62492945507939,61.3863929235492,10000,252,True,9.505661189314296,90.35759464603608,monte_carlo
2025-07-08,2025-08-15,P,2228.738,2130.0,0.1041095890410958,26.15,32.031586804338666,0.6873432221294733,30.684418843947185,33.37875476473015,10000,252,True,5.881586804338667,34.59306333697074,monte_carlo
2025-07-08,2025-08-15,P,2228.738,2130.0,0.1041095890410958,26.15,32.050714632990356,0.6875621281205444,30.703117624740376,33.39831164124034,10000,252,True,5.900714632990358,34.818433179986535,monte_carlo
2025-07-10,2025-08-15,P,2263.41,2010.0,0.0986301369863013,5.8,6.046874757163771,0.2712631387346491,5.515208774910566,6.578540739416975,10000,252,True,0.24687475716377083,0.06094714572467082,monte_carlo
