date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,std_error,ci_95_lower,ci_95_upper,n_paths,n_steps,antithetic_used,abs_error,sq_error,scheme
2025-07-01,2025-07-31,P,6198.01,4900.0,0.0821917808219178,2.4000000000000004,0.7431388373228169,0.176917364156006,0.3963871753372877,1.0898904993083463,10000,252,True,1.6568611626771834,2.745188912387988,monte_carlo
2025-07-01,2025-07-31,P,6198.01,4900.0,0.0821917808219178,2.4000000000000004,0.7434356597192439,0.17695880283803675,0.3966027794093675,1.09026854002912,10000,252,True,1.6565643402807564,2.7442054134898175,monte_carlo
2025-07-01,2025-07-31,P,6198.01,5200.0,0.0821917808219178,3.9,3.01705856574436,0.35556466160233763,2.3201646348286062,3.7139524966601134,10000,252,True,0.8829414342556401,0.7795855763254068,monte_carlo
2025-07-01,2025-07-31,P,6198.01,5200.0,0.0821917808219178,3.9,3.018497043807044,0.3556525449738823,2.321430864648223,3.7155632229658653,10000,252,True,0.8815029561929557,0.77704746177692,monte_carlo
2025-07-01,2025-07-31,P,6198.01,5600.0,0.0821917808219178,9.2,16.056009988046718,0.857591033762122,14.375162448408485,17.73685752768495,10000,252,True,6.8560099880467185,47.004872956196365,monte_carlo
2025-07-01,2025-07-31,P,6198.01,5600.0,0.0821917808219178,9.2,16.063113846212964,0.8577894565838915,14.381877404990352,17.744350287435577,10000,252,True,6.863113846212965,47.10233166608012,monte_carlo
2025-07-01,2025-07-31,P,6198.01,5900.0,0.0821917808219178,26.049999999999997,47.09139020670491,1.5112742868761588,44.129347033666185,50.05343337974363,10000,252,True,21.04139020670491,442.7401018308173,monte_carlo
2025-07-01,2025-07-31,P,6198.01,5900.0,0.0821917808219178,26.049999999999997,47.11061824039345,1.5115856221608919,44.147964861409534,50.073271619377365,10000,252,True,21.060618240393453,443.5496406675934,monte_carlo
2025-07-01,2025-08-01,C,6198.01,6250.0,0.084931506849315,84.35,121.64223715828047,1.471690400443145,118.75777697701857,124.52669733954237,10000,252,True,37.29223715828047,1390.7109522694348,monte_carlo
2025-07-01,2025-08-01,C,6198.01,6250.0,0.084931506849315,84.35,121.56956093404153,1.4712134275008197,118.6860356025682,124.45308626551487,10000,252,True,37.21956093404154,1385.295716122831,monte_carlo
2025-07-01,2025-08-01,P,6198.01,6250.0,0.084931506849315,112.3,148.26797907945297,2.6069096251722845,143.15853010316448,153.37742805574146,10000,252,True,35.967979079452974,1293.6955190599667,monte_carlo
2025-07-01,2025-08-01,P,6198.01,6250.0,0.084931506849315,112.3,148.32569361391722,2.6073230188394056,143.21543440092975,153.4359528269047,10000,252,True,36.02569361391723,1297.8506003638365,monte_carlo
2025-07-01,2025-08-08,P,6198.01,5950.0,0.1041095890410958,41.900000000000006,71.9076049369454,2.0172732323145213,67.95382205463224,75.86138781925857,10000,252,True,30.0076049369454,900.4563540517898,monte_carlo
