date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,std_error,ci_95_lower,ci_95_upper,n_paths,n_steps,antithetic_used,abs_error,sq_error,scheme
2025-07-01,2025-08-01,C,300.71,225.0,0.084931506849315,79.875,79.8066416623001,0.6838551284071621,78.46631023997904,81.14697308462115,10000,252,True,0.06835833769990529,0.004672862333094293,monte_carlo
2025-07-01,2025-08-01,C,300.71,225.0,0.084931506849315,79.875,79.80256908949907,0.6838478756448083,78.46225188233102,81.14288629666713,10000,252,True,0.07243091050092687,0.005246236795993279,monte_carlo
2025-07-01,2025-08-01,P,300.71,225.0,0.084931506849315,2.255,2.27538104802187,0.08693320067418309,2.104995105639678,2.4457669904040618,10000,252,True,0.02038104802187002,0.0004153871184697718,monte_carlo
2025-07-01,2025-08-01,P,300.71,225.0,0.084931506849315,2.255,2.275864067548413,0.08694422310035836,2.1054565216078953,2.4462716134889306,10000,252,True,0.02086406754841308,0.00043530931466474374,monte_carlo
2025-07-01,2025-08-01,P,300.71,230.0,0.084931506849315,2.5999999999999996,2.6081556858829082,0.09380331523501578,2.42430456639182,2.7920068053739966,10000,252,True,0.008155685882908603,6.651521222067468e-05,monte_carlo
2025-07-01,2025-08-01,P,300.71,230.0,0.084931506849315,2.5999999999999996,2.608709898763699,0.09381511644706368,2.424835649322023,2.7925841482053753,10000,252,True,0.008709898763699542,7.586233647389481e-05,monte_carlo
2025-07-01,2025-08-01,P,300.71,235.0,0.084931506849315,3.0149999999999997,3.0105966420284247,0.10152501116975625,2.811611276605676,3.2095820074511736,10000,252,True,0.004403357971574984,1.9389561425832954e-05,monte_carlo
2025-07-01,2025-08-01,P,300.71,235.0,0.084931506849315,3.0149999999999997,3.011243655373391,0.10153763142307845,2.812233554708655,3.210253756038127,10000,252,True,0.0037563446266086764,1.4110124953851877e-05,monte_carlo
2025-07-01,2025-08-01,P,300.71,240.0,0.084931506849315,3.5,3.4844887112475176,0.10991778565846515,3.2690538100965325,3.6999236123985026,10000,252,True,0.015511288752482422,0.00024060007876288767,monte_carlo
2025-07-01,2025-08-01,P,300.71,240.0,0.084931506849315,3.5,3.4852332529109744,0.10993129864869079,3.2697718667858235,3.7006946390361253,10000,252,True,0.01476674708902559,0.0002180568195912457,monte_carlo
2025-07-01,2025-08-01,P,300.71,245.0,0.084931506849315,4.1,4.0703925171970345,0.11962697559792661,3.8359279534456463,4.304857080948422,10000,252,True,0.0296074828029651,0.0008766030379278743,monte_carlo
2025-07-01,2025-08-01,P,300.71,245.0,0.084931506849315,4.1,4.0712543861783885,0.11964143530482753,3.8367614819222475,4.305747290434529,10000,252,True,0.028745613821611116,0.0008263103139812,monte_carlo
2025-07-01,2025-08-01,P,300.71,250.0,0.084931506849315,4.8,4.757139059566033,0.13012379774984306,4.502101102444766,5.012177016687299,10000,252,True,0.042860940433967265,0.00183706021488409,monte_carlo
2025-07-01,2025-08-01,P,300.71,250.0,0.084931506849315,4.8,4.7581362880886,0.1301392203232055,4.503068103278994,5.013204472898205,10000,252,True,0.04186371191140026,0.001752570375000716,monte_carlo
2025-07-01,2025-08-01,P,300.71,255.0,0.084931506849315,5.625,5.561059109700433,0.14161968734418837,5.283489623004001,5.838628596396865,10000,252,True,0.06394089029956707,0.00408843745230127,monte_carlo
2025-07-01,2025-08-01,P,300.71,255.0,0.084931506849315,5.625,5.562194385527051,0.1416361202334771,5.284592690959451,5.839796080094651,10000,252,True,0.06280561447294897,0.003944545209324697,monte_carlo
2025-07-01,2025-08-01,P,300.71,260.0,0.084931506849315,6.575,6.487707540458828,0.153866295717747,6.186135142417455,6.789279938500202,10000,252,True,0.08729245954117193,0.007619973492747139,monte_carlo
2025-07-01,2025-08-01,P,300.71,260.0,0.084931506849315,6.575,6.48901261634706,0.15388366483188348,6.187406175467536,6.790619057226585,10000,252,True,0.0859873836529399,0.007393830147477875,monte_carlo
2025-07-01,2025-08-01,P,300.71,265.0,0.084931506849315,7.7,7.586044092139247,0.16737572233764297,7.25799370447109,7.914094479807403,10000,252,True,0.11395590786075349,0.012985948936368539,monte_carlo
2025-07-01,2025-08-01,P,300.71,265.0,0.084931506849315,7.7,7.587534825550788,0.16739402399251976,7.259448567298216,7.9156210838033605,10000,252,True,0.11246517444921178,0.012648415463891638,monte_carlo
2025-07-01,2025-08-01,P,300.71,270.0,0.084931506849315,9.0,8.859021776086552,0.18180089230574586,8.502698574810045,9.215344977363058,10000,252,True,0.14097822391344828,0.01987485961779036,monte_carlo
2025-07-01,2025-08-01,P,300.71,270.0,0.084931506849315,9.0,8.860724595945126,0.18182004403099697,8.504363857976884,9.217085333913367,10000,252,True,0.13927540405487449,0.019397638174648547,monte_carlo
2025-07-01,2025-08-01,P,300.71,275.0,0.084931506849315,10.425,10.254954209235395,0.19624533873316038,9.870320413184537,10.639588005286253,10000,252,True,0.1700457907646058,0.028915570956760093,monte_carlo
2025-07-01,2025-08-01,P,300.71,275.0,0.084931506849315,10.425,10.256871579263974,0.19626530037072684,9.872198659122414,10.641544499405533,10000,252,True,0.16812842073602674,0.028267165859190427,monte_carlo
2025-07-01,2025-08-01,C,300.71,280.0,0.084931506849315,34.974999999999994,34.740423900060925,0.4512550094841841,33.855980333628644,35.62486746649321,10000,252,True,0.23457609993906914,0.05502594666262415,monte_carlo
2025-07-01,2025-08-01,C,300.71,280.0,0.084931506849315,34.974999999999994,34.73679967773832,0.4512379400198171,33.85238956684143,35.621209788635205,10000,252,True,0.23820032226167598,0.05673939352556629,monte_carlo
2025-07-01,2025-08-01,P,300.71,280.0,0.084931506849315,12.075,11.86885476413429,0.21187466822090267,11.453588045184949,12.284121483083632,10000,252,True,0.20614523586570854,0.042495858270128604,monte_carlo
2025-07-01,2025-08-01,P,300.71,280.0,0.084931506849315,12.075,11.871014953049352,0.21189529119943185,11.455707813804839,12.286322092293865,10000,252,True,0.20398504695064723,0.041609899379457756,monte_carlo
2025-07-01,2025-08-01,P,300.71,285.0,0.084931506849315,13.875,13.630193399723211,0.22748579340358543,13.184329437657665,14.076057361788758,10000,252,True,0.2448066002767888,0.05993027153907945,monte_carlo
2025-07-01,2025-08-01,P,300.71,285.0,0.084931506849315,13.875,13.63258897003589,0.2275070661871666,13.186683314080673,14.078494625991107,10000,252,True,0.24241102996411001,0.058763107448260646,monte_carlo
2025-07-01,2025-08-01,P,300.71,290.0,0.084931506849315,15.925,15.644500566542591,0.24403370589816867,15.16620329196834,16.122797841116842,10000,252,True,0.28049943345740935,0.07867993216992762,monte_carlo
