strike,maturity,market_price,cf_price,pde_price,cf_error,pde_error,cf_abs_error,pde_abs_error,cf_pct_error,pde_pct_error
6000.0,0.084931506849315,445.4,473.249697068949,422.07202751032946,27.849697068949013,-23.327972489670515,27.849697068949013,23.327972489670515,6.252738452839922,-5.237533113980807
6000.0,0.1616438356164383,488.25,494.94413551626167,361.30563409290187,6.694135516261667,-126.94436590709813,6.694135516261667,126.94436590709813,1.3710467007192355,-25.999870129461982
6000.0,0.0821917808219178,429.7,472.4738799781917,424.15463621976704,42.7738799781917,-5.545363780232947,42.7738799781917,5.545363780232947,9.954358849939888,-1.2905198464586798
6100.0,0.0821917808219178,338.2,372.9162422356003,334.7942489285555,34.716242235600305,-3.405751071444513,34.716242235600305,3.405751071444513,10.265003617859346,-1.00702278871807
6300.0,0.0821917808219178,170.1,178.95358062070045,163.90990885111776,8.853580620700455,-6.190091148882232,8.853580620700455,6.190091148882232,5.204926878718669,-3.639089446726768
6365.0,0.0821917808219178,122.3,123.40940349778248,108.69712914344956,1.1094034977824805,-13.602870856550439,1.1094034977824805,13.602870856550439,0.9071165149488802,-11.122543627596434
6375.0,0.0821917808219178,115.4,115.58516541531117,103.79679041179696,0.18516541531116104,-11.603209588203043,0.18516541531116104,11.603209588203043,0.16045529922977558,-10.054774339863988
6380.0,0.0821917808219178,112.05,111.7589931225375,101.95047264271903,-0.2910068774624932,-10.099527357280962,0.2910068774624932,10.099527357280962,-0.25971162647255086,-9.013411296100815
6385.0,0.0821917808219178,108.75,107.99229176775043,100.10415487364138,-0.7577082322495698,-8.645845126358623,0.7577082322495698,8.645845126358623,-0.69674320206857,-7.950202415042412
6390.0,0.0821917808219178,105.55,104.28663529522237,98.2578371045635,-1.2633647047776293,-7.2921628954364905,1.2633647047776293,7.2921628954364905,-1.1969348221483935,-6.908728465595917
6395.0,0.0821917808219178,102.25,100.64354581691532,96.4115193354857,-1.6064541830846792,-5.838480664514293,1.6064541830846792,5.838480664514293,-1.5711043355351384,-5.7100055398672795
6000.0,0.1589041095890411,474.2999999999999,494.17060727615717,362.77716621487207,19.870607276157273,-111.52283378512783,19.870607276157273,111.52283378512783,4.189459682934277,-23.51314226968751
