date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,scheme,lambda_jump,jump_mean,jump_std,abs_error,sq_error
2025-08-20,2025-10-17,C,6395.78,5000.0,0.1589041095890411,1428.3000000000002,1441.569000868637,imex_euler,0.01,-0.005,0.03,13.269000868636795,176.066384051884
2025-08-20,2025-10-17,C,6395.78,5000.0,0.1589041095890411,1428.3000000000002,1440.4996560692296,imex_euler,0.01,-0.005,0.03,12.199656069229377,148.83160820748517
2025-08-20,2025-10-17,P,6395.78,5400.0,0.1589041095890411,13.45,14.039404730493276,imex_euler,0.01,-0.005,0.03,0.5894047304932766,0.347397936327852
2025-08-20,2025-10-17,P,6395.78,5400.0,0.1589041095890411,13.45,14.08220014962742,imex_euler,0.01,-0.005,0.03,0.6322001496274208,0.3996770291889332
2025-08-20,2025-10-17,P,6395.78,5500.0,0.1589041095890411,16.0,16.885060118673064,imex_euler,0.01,-0.005,0.03,0.8850601186730636,0.7833314136655773
2025-08-20,2025-10-17,P,6395.78,5500.0,0.1589041095890411,16.0,16.937012597042575,imex_euler,0.01,-0.005,0.03,0.9370125970425747,0.8779926070164704
2025-08-20,2025-10-17,P,6395.78,5540.0,0.1589041095890411,17.25,17.145960929667524,imex_euler,0.01,-0.005,0.03,0.10403907033247606,0.0108241281556459
2025-08-20,2025-10-17,P,6395.78,5540.0,0.1589041095890411,17.25,17.200212711655652,imex_euler,0.01,-0.005,0.03,0.04978728834434776,0.002478774080683226
2025-08-20,2025-10-17,P,6395.78,5700.0,0.1589041095890411,23.85,24.292900337043697,imex_euler,0.01,-0.005,0.03,0.4429003370436959,0.19616070855341944
2025-08-20,2025-10-17,P,6395.78,5700.0,0.1589041095890411,23.85,24.375446013346828,imex_euler,0.01,-0.005,0.03,0.5254460133468264,0.27609351294207324
2025-08-20,2025-09-30,P,6395.78,5850.0,0.1123287671232876,19.25,17.57973813136255,imex_euler,0.01,-0.005,0.03,1.67026186863745,2.789774709824266
2025-08-20,2025-09-30,P,6395.78,5850.0,0.1123287671232876,19.25,17.63625605318824,imex_euler,0.01,-0.005,0.03,1.6137439468117591,2.6041695258715936
2025-08-20,2025-09-30,P,6395.78,5950.0,0.1123287671232876,25.549999999999997,26.109770072122387,imex_euler,0.01,-0.005,0.03,0.5597700721223902,0.3133425336439059
2025-08-20,2025-09-30,P,6395.78,5950.0,0.1123287671232876,25.549999999999997,26.195369615943445,imex_euler,0.01,-0.005,0.03,0.6453696159434479,0.41650194118299344
2025-08-18,2025-10-17,C,174.03,170.0,0.1643835616438356,16.375,16.095439761486947,imex_euler,0.01,-0.005,0.03,0.2795602385130529,0.07815392695747503
2025-08-18,2025-10-17,C,174.03,170.0,0.1643835616438356,16.375,16.07592460348424,imex_euler,0.01,-0.005,0.03,0.29907539651576087,0.08944609280105958
2025-08-18,2025-09-19,P,6449.15,5500.0,0.0876712328767123,4.9,5.390962630290111,imex_euler,0.01,-0.005,0.03,0.49096263029011045,0.24104430434138369
2025-08-18,2025-09-19,P,6449.15,5500.0,0.0876712328767123,4.9,5.404552720844357,imex_euler,0.01,-0.005,0.03,0.504552720844357,0.2545734481114436
2025-08-18,2025-09-19,P,6449.15,5600.0,0.0876712328767123,5.699999999999999,6.975065981769184,imex_euler,0.01,-0.005,0.03,1.2750659817691847,1.625793257865015
2025-08-18,2025-09-19,P,6449.15,5600.0,0.0876712328767123,5.699999999999999,6.993442841709883,imex_euler,0.01,-0.005,0.03,1.2934428417098838,1.6729943847705395
2025-08-18,2025-10-17,P,6449.15,5500.0,0.1643835616438356,13.85,13.606991099942528,imex_euler,0.01,-0.005,0.03,0.24300890005747178,0.059053325507142304
2025-08-18,2025-10-17,P,6449.15,5500.0,0.1643835616438356,13.85,13.653013125651066,imex_euler,0.01,-0.005,0.03,0.19698687434893358,0.03880382866576255
2025-08-18,2025-10-17,P,6449.15,5600.0,0.1643835616438356,16.549999999999997,16.540456112137814,imex_euler,0.01,-0.005,0.03,0.009543887862182743,9.108579552591908e-05
2025-08-18,2025-10-17,P,6449.15,5600.0,0.1643835616438356,16.549999999999997,16.59989778852921,imex_euler,0.01,-0.005,0.03,0.04989778852921134,0.0024897893001058946
2025-08-19,2025-09-30,P,6411.37,6000.0,0.1150684931506849,28.35,28.233801916451124,imex_euler,0.01,-0.005,0.03,0.11619808354887695,0.013501994620431789
2025-08-19,2025-09-30,P,6411.37,6000.0,0.1150684931506849,28.35,28.33320167878081,imex_euler,0.01,-0.005,0.03,0.016798321219191337,0.0002821835957831339
2025-08-20,2025-09-19,C,6395.78,6300.0,0.0821917808219178,170.1,186.55533998153854,imex_euler,0.01,-0.005,0.03,16.455339981538543,270.7782139080209
2025-08-20,2025-09-19,C,6395.78,6300.0,0.0821917808219178,170.1,186.17107311634132,imex_euler,0.01,-0.005,0.03,16.071073116341324,258.2793911107888
2025-08-20,2025-09-19,C,6395.78,6365.0,0.0821917808219178,122.3,118.63892846205076,imex_euler,0.01,-0.005,0.03,3.6610715379492405,13.403444805982017
2025-08-20,2025-09-19,C,6395.78,6365.0,0.0821917808219178,122.3,118.32434324581763,imex_euler,0.01,-0.005,0.03,3.975656754182367,15.805846627075875
2025-08-20,2025-09-19,C,6395.78,6375.0,0.0821917808219178,115.4,118.84783409651652,imex_euler,0.01,-0.005,0.03,3.447834096516516,11.88755995710186
2025-08-20,2025-09-19,C,6395.78,6375.0,0.0821917808219178,115.4,118.53104983800496,imex_euler,0.01,-0.005,0.03,3.131049838004955,9.803473088070856
2025-08-20,2025-09-19,C,6395.78,6380.0,0.0821917808219178,112.05,118.79758271917892,imex_euler,0.01,-0.005,0.03,6.747582719178922,45.52987255216202
2025-08-20,2025-09-19,C,6395.78,6380.0,0.0821917808219178,112.05,118.47988926050006,imex_euler,0.01,-0.005,0.03,6.429889260500062,41.34347590229403
2025-08-20,2025-09-19,P,6395.78,5100.0,0.0821917808219178,2.825,3.500286641426325,imex_euler,0.01,-0.005,0.03,0.6752866414263248,0.4560120480888457
2025-08-20,2025-09-19,P,6395.78,5100.0,0.0821917808219178,2.825,3.5066240079164794,imex_euler,0.01,-0.005,0.03,0.6816240079164793,0.4646112881681246
2025-08-20,2025-09-19,P,6395.78,5150.0,0.0821917808219178,3.075,3.682664972681876,imex_euler,0.01,-0.005,0.03,0.6076649726818757,0.3692567190244647
2025-08-20,2025-09-19,P,6395.78,5150.0,0.0821917808219178,3.075,3.689625360716873,imex_euler,0.01,-0.005,0.03,0.614625360716873,0.3777643340363463
2025-08-20,2025-09-19,P,6395.78,5300.0,0.0821917808219178,3.8,4.662222871273548,imex_euler,0.01,-0.005,0.03,0.8622228712735485,0.7434282797472022
2025-08-20,2025-09-19,P,6395.78,5300.0,0.0821917808219178,3.8,4.671851432977944,imex_euler,0.01,-0.005,0.03,0.8718514329779445,0.7601249211856953
2025-08-20,2025-09-19,P,6395.78,5375.0,0.0821917808219178,4.25,4.969844396459193,imex_euler,0.01,-0.005,0.03,0.7198443964591927,0.5181759551136994
2025-08-20,2025-09-19,P,6395.78,5375.0,0.0821917808219178,4.25,4.980295560598385,imex_euler,0.01,-0.005,0.03,0.7302955605983854,0.5333316058297101
2025-08-20,2025-10-17,C,6395.78,6000.0,0.1589041095890411,474.2999999999999,482.33855042312575,imex_euler,0.01,-0.005,0.03,8.038550423125855,64.61829290513687
2025-08-20,2025-10-17,C,6395.78,6000.0,0.1589041095890411,474.2999999999999,481.5793049671447,imex_euler,0.01,-0.005,0.03,7.27930496714481,52.98828080469911
2025-08-20,2025-10-17,P,6395.78,5800.0,0.1589041095890411,29.6,28.348219191647395,imex_euler,0.01,-0.005,0.03,1.2517808083526063,1.5669551921599045
2025-08-20,2025-10-17,P,6395.78,5800.0,0.1589041095890411,29.6,28.444640280607686,imex_euler,0.01,-0.005,0.03,1.1553597193923153,1.3348560811942896
2025-08-20,2025-10-17,P,6395.78,5850.0,0.1589041095890411,33.0,32.74947429270308,imex_euler,0.01,-0.005,0.03,0.2505257072969229,0.0627631300166235
2025-08-20,2025-10-17,P,6395.78,5850.0,0.1589041095890411,33.0,32.86279641902646,imex_euler,0.01,-0.005,0.03,0.1372035809735408,0.018824822631962966
2025-08-18,2025-09-19,P,335.16,280.0,0.0876712328767123,2.075,2.0329355179143587,imex_euler,0.01,-0.005,0.03,0.04206448208564151,0.0017694206531332554
2025-08-18,2025-09-19,P,335.16,280.0,0.0876712328767123,2.075,2.036205572951523,imex_euler,0.01,-0.005,0.03,0.03879442704847724,0.0015050075700196227
2025-08-18,2025-09-19,P,335.16,300.0,0.0876712328767123,4.5,4.67491014569556,imex_euler,0.01,-0.005,0.03,0.17491014569556018,0.03059355906724209
2025-08-18,2025-09-19,P,335.16,300.0,0.0876712328767123,4.5,4.679790748564816,imex_euler,0.01,-0.005,0.03,0.17979074856481603,0.032324713269496895
2025-08-18,2025-09-19,P,335.16,320.0,0.0876712328767123,9.8,9.903473848275468,imex_euler,0.01,-0.005,0.03,0.1034738482754669,0.010706837276934346
2025-08-18,2025-09-19,P,335.16,320.0,0.0876712328767123,9.8,9.912483926002379,imex_euler,0.01,-0.005,0.03,0.112483926002378,0.01265263360890845
2025-08-18,2025-09-19,P,335.16,330.0,0.0876712328767123,13.9,14.18807175216573,imex_euler,0.01,-0.005,0.03,0.2880717521657292,0.08298533439583332
2025-08-18,2025-09-19,P,335.16,330.0,0.0876712328767123,13.9,14.19984754948889,imex_euler,0.01,-0.005,0.03,0.2998475494888897,0.08990855293449215
2025-08-18,2025-10-17,C,335.16,325.0,0.1643835616438356,31.8,32.6113308067819,imex_euler,0.01,-0.005,0.03,0.8113308067818998,0.6582576780333685
2025-08-18,2025-10-17,C,335.16,325.0,0.1643835616438356,31.8,32.571523398757854,imex_euler,0.01,-0.005,0.03,0.7715233987578536,0.5952483548308699
2025-08-18,2025-10-17,C,335.16,335.0,0.1643835616438356,26.7,27.3667521212275,imex_euler,0.01,-0.005,0.03,0.6667521212274998,0.44455839116137064
2025-08-18,2025-10-17,C,335.16,335.0,0.1643835616438356,26.7,27.330929096279334,imex_euler,0.01,-0.005,0.03,0.6309290962793348,0.3980715245318581
2025-08-19,2025-10-17,C,329.31,325.0,0.1616438356164383,28.275,28.997116140015343,imex_euler,0.01,-0.005,0.03,0.7221161400153449,0.5214517196706612
2025-08-19,2025-10-17,C,329.31,325.0,0.1616438356164383,28.275,28.960628893285293,imex_euler,0.01,-0.005,0.03,0.6856288932852941,0.47008697930761717
2025-08-20,2025-09-19,C,323.9,320.0,0.0821917808219178,19.3,19.828615709839873,imex_euler,0.01,-0.005,0.03,0.5286157098398725,0.2794345686895123
2025-08-20,2025-09-19,C,323.9,320.0,0.0821917808219178,19.3,19.816260702171597,imex_euler,0.01,-0.005,0.03,0.5162607021715964,0.26652511260670975
2025-08-18,2025-10-17,P,174.03,165.0,0.1643835616438356,9.05,8.937454495277716,imex_euler,0.01,-0.005,0.03,0.1125455047222843,0.012666490633193719
2025-08-18,2025-10-17,P,174.03,165.0,0.1643835616438356,9.05,8.95065955127403,imex_euler,0.01,-0.005,0.03,0.09934044872596992,0.009868524753077059
2025-08-18,2025-10-17,P,174.03,170.0,0.1643835616438356,11.075,11.251213949528065,imex_euler,0.01,-0.005,0.03,0.17621394952806568,0.03105135600827968
2025-08-18,2025-10-17,P,174.03,170.0,0.1643835616438356,11.075,11.26666717327438,imex_euler,0.01,-0.005,0.03,0.19166717327438043,0.036736305310991375
2025-08-18,2025-09-19,P,6449.15,6050.0,0.0876712328767123,17.4,19.9831941716376,imex_euler,0.01,-0.005,0.03,2.583194171637601,6.672892128382471
2025-08-18,2025-09-19,P,6449.15,6050.0,0.0876712328767123,17.4,20.047983453898315,imex_euler,0.01,-0.005,0.03,2.6479834538983162,7.011816372119256
2025-08-18,2025-09-19,P,6449.15,6100.0,0.0876712328767123,20.65,20.51959187445591,imex_euler,0.01,-0.005,0.03,0.13040812554408987,0.017006279207923105
2025-08-18,2025-09-19,P,6449.15,6100.0,0.0876712328767123,20.65,20.589449689866687,imex_euler,0.01,-0.005,0.03,0.060550310133312024,0.0036663400572402687
2025-08-18,2025-09-19,P,6449.15,6150.0,0.0876712328767123,24.7,26.209439680090377,imex_euler,0.01,-0.005,0.03,1.5094396800903773,2.2784081478313407
2025-08-18,2025-09-19,P,6449.15,6150.0,0.0876712328767123,24.7,26.299850198966976,imex_euler,0.01,-0.005,0.03,1.5998501989669762,2.5595206591346735
2025-08-18,2025-09-26,P,6449.15,6200.0,0.1068493150684931,38.099999999999994,36.05876359290416,imex_euler,0.01,-0.005,0.03,2.0412364070958375,4.166646069653524
2025-08-18,2025-09-26,P,6449.15,6200.0,0.1068493150684931,38.099999999999994,36.19287171259948,imex_euler,0.01,-0.005,0.03,1.9071282874005178,3.6371383046032317
2025-08-19,2025-09-19,P,6411.37,5000.0,0.084931506849315,2.7,3.163117329546502,imex_euler,0.01,-0.005,0.03,0.46311732954650164,0.214477660926283
2025-08-19,2025-09-19,P,6411.37,5000.0,0.084931506849315,2.7,3.171501262274608,imex_euler,0.01,-0.005,0.03,0.47150126227460776,0.22231344032654846
2025-08-19,2025-10-17,C,6411.37,6000.0,0.1616438356164383,488.25,488.3192753296434,imex_euler,0.01,-0.005,0.03,0.06927532964340344,0.004799071297202211
2025-08-19,2025-10-17,C,6411.37,6000.0,0.1616438356164383,488.25,487.51193116184385,imex_euler,0.01,-0.005,0.03,0.7380688381561527,0.544745609857173
2025-08-19,2025-09-30,P,6411.37,5750.0,0.1150684931506849,14.5,13.390769364708945,imex_euler,0.01,-0.005,0.03,1.1092306352910555,1.2303926022681986
2025-08-19,2025-09-30,P,6411.37,5750.0,0.1150684931506849,14.5,13.43618008952189,imex_euler,0.01,-0.005,0.03,1.0638199104781094,1.1317128019296527
2025-08-19,2025-09-30,P,6411.37,5850.0,0.1150684931506849,18.75,18.78666954964554,imex_euler,0.01,-0.005,0.03,0.036669549645541366,0.001344655871206823
2025-08-19,2025-09-30,P,6411.37,5850.0,0.1150684931506849,18.75,18.84865794655231,imex_euler,0.01,-0.005,0.03,0.09865794655231142,0.009733390417918736
2025-08-20,2025-09-19,C,6395.78,6385.0,0.0821917808219178,108.75,118.70364041134371,imex_euler,0.01,-0.005,0.03,9.953640411343713,99.07495743833464
2025-08-20,2025-09-19,C,6395.78,6385.0,0.0821917808219178,108.75,118.38508853666826,imex_euler,0.01,-0.005,0.03,9.635088536668263,92.83493110943617
2025-08-20,2025-09-19,C,6395.78,6390.0,0.0821917808219178,105.55,118.39487565355024,imex_euler,0.01,-0.005,0.03,12.844875653550247,164.9908305551679
2025-08-20,2025-09-19,C,6395.78,6390.0,0.0821917808219178,105.55,118.07574673704666,imex_euler,0.01,-0.005,0.03,12.52574673704666,156.89433132063505
2025-08-20,2025-09-19,C,6395.78,6395.0,0.0821917808219178,102.25,98.33870409617955,imex_euler,0.01,-0.005,0.03,3.911295903820445,15.298235647242592
2025-08-20,2025-09-19,C,6395.78,6395.0,0.0821917808219178,102.25,98.0519383665038,imex_euler,0.01,-0.005,0.03,4.198061633496195,17.623721478632742
2025-08-20,2025-09-19,P,6395.78,5600.0,0.0821917808219178,6.15,7.4913695982166955,imex_euler,0.01,-0.005,0.03,1.341369598216695,1.7992723990200181
2025-08-20,2025-09-19,P,6395.78,5600.0,0.0821917808219178,6.15,7.510503862979974,imex_euler,0.01,-0.005,0.03,1.3605038629799733,1.8509707611834298
2025-08-20,2025-10-17,P,6395.78,5000.0,0.1589041095890411,7.800000000000001,8.1927431224926,imex_euler,0.01,-0.005,0.03,0.3927431224925986,0.1542471602652363
2025-08-20,2025-10-17,P,6395.78,5000.0,0.1589041095890411,7.800000000000001,8.222832834833337,imex_euler,0.01,-0.005,0.03,0.42283283483333634,0.17878760621319548
2025-08-20,2025-09-30,P,6395.78,6100.0,0.1123287671232876,39.45,40.32180826368642,imex_euler,0.01,-0.005,0.03,0.8718082636864182,0.7600496486319273
2025-08-20,2025-09-30,P,6395.78,6100.0,0.1123287671232876,39.45,40.462580824644334,imex_euler,0.01,-0.005,0.03,1.0125808246443313,1.025319926437394
2025-08-20,2025-09-19,P,323.9,280.0,0.0821917808219178,3.2,3.2160461096602804,imex_euler,0.01,-0.005,0.03,0.016046109660280194,0.0002574776352297374
2025-08-20,2025-09-19,P,323.9,280.0,0.0821917808219178,3.2,3.2204377958181443,imex_euler,0.01,-0.005,0.03,0.02043779581814409,0.000417703497904148
2025-08-20,2025-09-19,P,323.9,285.0,0.0821917808219178,3.875,3.8415805417762963,imex_euler,0.01,-0.005,0.03,0.033419458223703735,0.0011168601879658793
2025-08-20,2025-09-19,P,323.9,285.0,0.0821917808219178,3.875,3.845105687152204,imex_euler,0.01,-0.005,0.03,0.0298943128477962,0.000893669940641913
2025-08-20,2025-09-19,P,323.9,290.0,0.0821917808219178,4.675000000000001,4.80923678172786,imex_euler,0.01,-0.005,0.03,0.1342367817278589,0.018019513568652838
2025-08-20,2025-09-19,P,323.9,290.0,0.0821917808219178,4.675000000000001,4.813622870515129,imex_euler,0.01,-0.005,0.03,0.13862287051512823,0.019216300229854006
2025-08-20,2025-09-19,P,323.9,295.0,0.0821917808219178,5.65,5.671231238118084,imex_euler,0.01,-0.005,0.03,0.021231238118083695,0.0004507654720267701
2025-08-20,2025-09-19,P,323.9,295.0,0.0821917808219178,5.65,5.676264125642524,imex_euler,0.01,-0.005,0.03,0.02626412564252334,0.000689804295766252
2025-08-20,2025-09-19,P,323.9,300.0,0.0821917808219178,6.85,6.834205271362393,imex_euler,0.01,-0.005,0.03,0.01579472863760678,0.00024947345273563577
2025-08-20,2025-09-19,P,323.9,300.0,0.0821917808219178,6.85,6.840153326369689,imex_euler,0.01,-0.005,0.03,0.009846673630310221,9.695698158184666e-05
2025-08-20,2025-09-19,P,323.9,305.0,0.0821917808219178,8.25,8.246069609540886,imex_euler,0.01,-0.005,0.03,0.0039303904591143635,1.5447969161097217e-05
2025-08-20,2025-09-19,P,323.9,305.0,0.0821917808219178,8.25,8.253072910810786,imex_euler,0.01,-0.005,0.03,0.0030729108107863112,9.442780851047384e-06
2025-08-20,2025-09-19,P,323.9,310.0,0.0821917808219178,9.875,9.987281531249673,imex_euler,0.01,-0.005,0.03,0.112281531249673,0.012607142259771293
2025-08-20,2025-09-19,P,323.9,310.0,0.0821917808219178,9.875,9.995352936055236,imex_euler,0.01,-0.005,0.03,0.12035293605523556,0.01448482921711562
2025-08-20,2025-09-19,P,323.9,315.0,0.0821917808219178,11.75,12.122502489450532,imex_euler,0.01,-0.005,0.03,0.37250248945053244,0.13875810464684402
2025-08-20,2025-09-19,P,323.9,315.0,0.0821917808219178,11.75,12.131930283325815,imex_euler,0.01,-0.005,0.03,0.3819302833258149,0.14587074132133726
2025-08-20,2025-09-19,P,323.9,320.0,0.0821917808219178,13.9,13.783412440976129,imex_euler,0.01,-0.005,0.03,0.11658755902387163,0.013592658919144752
2025-08-20,2025-09-19,P,323.9,320.0,0.0821917808219178,13.9,13.79383557797112,imex_euler,0.01,-0.005,0.03,0.10616442202888088,0.011270884504726327
2025-08-20,2025-10-17,C,323.9,320.0,0.1589041095890411,27.525,28.02121495773754,imex_euler,0.01,-0.005,0.03,0.49621495773754276,0.24622928428247134
2025-08-20,2025-10-17,C,323.9,320.0,0.1589041095890411,27.525,27.987729426466267,imex_euler,0.01,-0.005,0.03,0.462729426466268,0.21411852211780136
2025-08-20,2025-09-19,P,2269.351,2200.0,0.0821917808219178,28.85,28.667468774442238,imex_euler,0.01,-0.005,0.03,0.18253122555776358,0.03331764830361916
2025-08-20,2025-09-19,P,2269.351,2200.0,0.0821917808219178,28.85,28.720748735835024,imex_euler,0.01,-0.005,0.03,0.1292512641649779,0.016705889288244898
2025-08-18,2025-09-30,P,6449.15,6175.0,0.1178082191780822,38.85,35.91656065421079,imex_euler,0.01,-0.005,0.03,2.9334393457892105,8.605066395424231
2025-08-18,2025-09-30,P,6449.15,6175.0,0.1178082191780822,38.85,36.06232220002747,imex_euler,0.01,-0.005,0.03,2.787677799972535,7.771147516459712
2025-08-19,2025-09-19,P,6411.37,6150.0,0.084931506849315,30.9,29.56292309764261,imex_euler,0.01,-0.005,0.03,1.3370769023573885,1.7877746428176295
2025-08-19,2025-09-19,P,6411.37,6150.0,0.084931506849315,30.9,29.66213147292268,imex_euler,0.01,-0.005,0.03,1.2378685270773175,1.5323184903285676
2025-08-19,2025-09-19,P,6411.37,6200.0,0.084931506849315,37.0,37.420857599663705,imex_euler,0.01,-0.005,0.03,0.4208575996637052,0.17712111919469553
2025-08-19,2025-09-19,P,6411.37,6200.0,0.084931506849315,37.0,37.5483873650142,imex_euler,0.01,-0.005,0.03,0.5483873650142002,0.3007287021072176
2025-08-19,2025-10-17,P,6411.37,5540.0,0.1616438356164383,16.8,17.656093672643728,imex_euler,0.01,-0.005,0.03,0.8560936726437269,0.7328963763406247
2025-08-19,2025-10-17,P,6411.37,5540.0,0.1616438356164383,16.8,17.714103869805854,imex_euler,0.01,-0.005,0.03,0.914103869805853,0.8355858847940358
2025-08-19,2025-10-17,P,6411.37,5650.0,0.1616438356164383,20.85,21.840087537973627,imex_euler,0.01,-0.005,0.03,0.9900875379736256,0.9802733328506755
2025-08-19,2025-10-17,P,6411.37,5650.0,0.1616438356164383,20.85,21.91581327987136,imex_euler,0.01,-0.005,0.03,1.0658132798713602,1.1359579475501465
2025-08-19,2025-10-17,P,6411.37,5750.0,0.1616438356164383,25.7,25.13019384632435,imex_euler,0.01,-0.005,0.03,0.5698061536756498,0.3246790527666382
2025-08-19,2025-10-17,P,6411.37,5750.0,0.1616438356164383,25.7,25.222173383701637,imex_euler,0.01,-0.005,0.03,0.477826616298362,0.22831827524314205
2025-08-20,2025-09-19,P,6395.78,6100.0,0.0821917808219178,26.85,26.142943859658615,imex_euler,0.01,-0.005,0.03,0.7070561403413862,0.499928385594458
2025-08-20,2025-09-19,P,6395.78,6100.0,0.0821917808219178,26.85,26.224918776055095,imex_euler,0.01,-0.005,0.03,0.6250812239449068,0.3907265365284628
2025-08-20,2025-09-19,P,6395.78,6150.0,0.0821917808219178,32.45,34.130128033394314,imex_euler,0.01,-0.005,0.03,1.6801280333943112,2.8228302085974355
2025-08-20,2025-09-19,P,6395.78,6150.0,0.0821917808219178,32.45,34.236817719148235,imex_euler,0.01,-0.005,0.03,1.7868177191482317,3.1927175614620893
2025-08-20,2025-09-19,P,6395.78,6175.0,0.0821917808219178,35.65,38.80498980161254,imex_euler,0.01,-0.005,0.03,3.154989801612544,9.953960648279159
2025-08-20,2025-09-19,P,6395.78,6175.0,0.0821917808219178,35.65,38.92634143628345,imex_euler,0.01,-0.005,0.03,3.2763414362834524,10.734413207107917
2025-08-20,2025-09-19,P,6395.78,6200.0,0.0821917808219178,39.2,36.018678656164504,imex_euler,0.01,-0.005,0.03,3.1813213438354992,10.120805492743306
2025-08-20,2025-09-19,P,6395.78,6200.0,0.0821917808219178,39.2,36.136436451611154,imex_euler,0.01,-0.005,0.03,3.0635635483888493,9.385421615016877
2025-08-20,2025-09-19,P,6395.78,6250.0,0.0821917808219178,47.55,47.072094042825924,imex_euler,0.01,-0.005,0.03,0.47790595717407314,0.22839410390246703
2025-08-20,2025-09-19,P,6395.78,6250.0,0.0821917808219178,47.55,47.21520499712939,imex_euler,0.01,-0.005,0.03,0.3347950028706066,0.11208769394712947
2025-08-19,2025-10-17,P,329.31,325.0,0.1616438356164383,21.5,21.072485220677084,imex_euler,0.01,-0.005,0.03,0.4275147793229159,0.1827688865395215
2025-08-19,2025-10-17,P,329.31,325.0,0.1616438356164383,21.5,21.102356134519006,imex_euler,0.01,-0.005,0.03,0.39764386548099395,0.1581206437546668
2025-08-18,2025-09-19,C,174.03,170.0,0.0876712328767123,12.175,12.0347245030687,imex_euler,0.01,-0.005,0.03,0.14027549693130048,0.01967721503932329
2025-08-18,2025-09-19,C,174.03,170.0,0.0876712328767123,12.175,12.02743965233427,imex_euler,0.01,-0.005,0.03,0.14756034766573123,0.021774056203231473
