date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,abs_error,sq_error
2025-08-19,2025-09-19,P,6411.37,6200.0,0.084931506849315,37.0,37.526113363314266,0.5261133633142663,0.2767952710578491
2025-08-19,2025-09-19,P,6411.37,6300.0,0.084931506849315,53.75,49.617576073265184,4.132423926734816,17.076927510250396
2025-08-19,2025-09-19,P,6411.37,6300.0,0.084931506849315,53.75,49.78644323480542,3.963556765194582,15.709782230919739
2025-08-19,2025-09-19,P,6411.37,6400.0,0.084931506849315,79.94999999999999,82.50831092474812,2.5583109247481275,6.54495478768562
2025-08-19,2025-09-19,P,6411.37,6400.0,0.084931506849315,79.94999999999999,82.77281081290644,2.8228108129064537,7.968260885461595
2025-08-19,2025-10-17,C,6411.37,5000.0,0.1616438356164383,1444.05,1457.7070210150957,13.65702101509578,186.51422300676774
2025-08-19,2025-10-17,C,6411.37,5000.0,0.1616438356164383,1444.05,1456.581946662472,12.531946662472137,157.04968715104653
2025-08-19,2025-10-17,C,6411.37,6000.0,0.1616438356164383,488.25,488.3085363098222,0.058536309822216026,0.0034264995676024645
2025-08-19,2025-10-17,C,6411.37,6000.0,0.1616438356164383,488.25,487.50115782639546,0.7488421736045439,0.5607646009687778
2025-08-19,2025-10-17,P,6411.37,5000.0,0.1616438356164383,7.75,7.960393408905885,0.21039340890588498,0.04426538651103892
2025-08-19,2025-10-17,P,6411.37,5000.0,0.1616438356164383,7.75,7.99141759975078,0.24141759975077992,0.05828245746942777
2025-08-19,2025-10-17,P,6411.37,5100.0,0.1616438356164383,8.65,8.910892383216083,0.260892383216083,0.0680648356201675
2025-08-19,2025-10-17,P,6411.37,5100.0,0.1616438356164383,8.65,8.947138417769999,0.2971384177699985,0.08829123931485816
2025-08-19,2025-10-17,P,6411.37,5540.0,0.1616438356164383,16.8,17.636073962164513,0.8360739621645124,0.6990196702094664
2025-08-19,2025-10-17,P,6411.37,5540.0,0.1616438356164383,16.8,17.694027919232397,0.8940279192323963,0.7992859203670082
2025-08-19,2025-10-17,P,6411.37,5650.0,0.1616438356164383,20.85,21.82019483594179,0.9701948359417898,0.9412780196881164
2025-08-19,2025-10-17,P,6411.37,5650.0,0.1616438356164383,20.85,21.89586352408995,1.045863524089949,1.0938305110218474
2025-08-19,2025-10-17,P,6411.37,5750.0,0.1616438356164383,25.7,25.111053839001222,0.588946160998777,0.3468575805551973
2025-08-19,2025-10-17,P,6411.37,5750.0,0.1616438356164383,25.7,25.20297723055211,0.4970227694478879,0.24703163334964837
2025-08-19,2025-10-17,P,6411.37,5800.0,0.1616438356164383,28.6,28.91243256970278,0.31243256970277855,0.09761411061108158
2025-08-19,2025-10-17,P,6411.37,5800.0,0.1616438356164383,28.6,29.014824472467062,0.41482447246706045,0.172079342957575
2025-08-19,2025-10-17,P,6411.37,6000.0,0.1616438356164383,44.5,45.83355962956338,1.333559629563382,1.7783812856012247
2025-08-19,2025-10-17,P,6411.37,6000.0,0.1616438356164383,44.5,46.01070154385222,1.510701543852221,2.282219154597484
2025-08-19,2025-10-17,P,6411.37,6150.0,0.1616438356164383,62.45,62.39045530536199,0.059544694638013596,0.003545570659534285
2025-08-19,2025-10-17,P,6411.37,6150.0,0.1616438356164383,62.45,62.641863975187135,0.1918639751871325,0.036811784974608595
2025-08-19,2025-10-17,P,6411.37,6300.0,0.1616438356164383,89.35,85.41061012114346,3.939389878856531,15.518792617637274
2025-08-19,2025-10-17,P,6411.37,6300.0,0.1616438356164383,89.35,85.75774325754396,3.59225674245603,12.904308503720808
2025-08-19,2025-09-26,P,6411.37,5100.0,0.1041095890410958,4.300000000000001,4.239125040074027,0.06087495992597347,0.003705760745988876
2025-08-19,2025-09-26,P,6411.37,5100.0,0.1041095890410958,4.300000000000001,4.248205791885152,0.05179420811484903,0.002682639994244293
2025-08-19,2025-09-30,P,6411.37,5350.0,0.1150684931506849,6.75,7.040064264820283,0.29006426482028314,0.08413727772573135
2025-08-19,2025-09-30,P,6411.37,5350.0,0.1150684931506849,6.75,7.059432690571254,0.30943269057125367,0.09574858999416522
2025-08-19,2025-09-30,P,6411.37,5700.0,0.1150684931506849,12.85,13.436342523089406,0.5863425230894066,0.3437975543828513
2025-08-19,2025-09-30,P,6411.37,5700.0,0.1150684931506849,12.85,13.479920110240604,0.6299201102406045,0.3967993452855353
2025-08-19,2025-09-30,P,6411.37,5750.0,0.1150684931506849,14.5,13.372018799343738,1.1279812006562615,1.2723415890339413
2025-08-19,2025-09-30,P,6411.37,5750.0,0.1150684931506849,14.5,13.417381483224096,1.082618516775904,1.1720628528660582
2025-08-19,2025-09-30,P,6411.37,5850.0,0.1150684931506849,18.75,18.766740361148283,0.016740361148283256,0.0002802396913749515
2025-08-19,2025-09-30,P,6411.37,5850.0,0.1150684931506849,18.75,18.82867634363463,0.07867634363462983,0.006189967047714358
2025-08-19,2025-09-30,P,6411.37,6000.0,0.1150684931506849,28.35,28.213579166372334,0.13642083362766755,0.018610643847667748
2025-08-19,2025-09-30,P,6411.37,6000.0,0.1150684931506849,28.35,28.31292586456842,0.03707413543158111,0.001374491517999218
2025-08-19,2025-10-03,P,6411.37,5300.0,0.1232876712328767,7.35,7.78627724002282,0.43627724002282076,0.19033783016192996
2025-08-19,2025-10-03,P,6411.37,5300.0,0.1232876712328767,7.35,7.806764004649539,0.45676400464953915,0.20863335594348423
2025-08-19,2025-10-03,P,6411.37,5350.0,0.1232876712328767,7.85,8.141518103952933,0.2915181039529333,0.08498280493231324
2025-08-19,2025-10-03,P,6411.37,5350.0,0.1232876712328767,7.85,8.164084604461184,0.31408460446118447,0.0986491387595387
2025-08-19,2025-10-17,P,6411.37,6150.0,0.1616438356164383,63.2,61.631294549383426,1.5687054506165765,2.4608367907941564
2025-08-19,2025-10-17,P,6411.37,6150.0,0.1616438356164383,63.2,61.88148704017515,1.3185129598248508,1.7384764252260887
2025-08-20,2025-09-19,C,6395.78,6000.0,0.0821917808219178,429.7,419.64961502037664,10.050384979623345,101.01023823863855
2025-08-20,2025-09-19,C,6395.78,6000.0,0.0821917808219178,429.7,450.1328707202115,20.432870720211497,417.5022058688763
2025-08-20,2025-09-19,C,6395.78,6100.0,0.0821917808219178,338.2,356.07742287951925,17.87742287951926,319.60224881315867
2025-08-20,2025-09-19,C,6395.78,6100.0,0.0821917808219178,338.2,355.6347152123356,17.434715212335618,303.969294535247
2025-08-20,2025-09-19,C,6395.78,6300.0,0.0821917808219178,170.1,186.54401907275002,16.444019072750024,270.40576326496654
2025-08-20,2025-09-19,C,6395.78,6300.0,0.0821917808219178,170.1,186.15974389390473,16.059743893904738,257.9153739378105
2025-08-20,2025-09-19,C,6395.78,6365.0,0.0821917808219178,122.3,118.62619621199387,3.6738037880061256,13.496834272768158
2025-08-20,2025-09-19,C,6395.78,6365.0,0.0821917808219178,122.3,118.31161115965222,3.988388840347781,15.907245541810719
2025-08-20,2025-09-19,C,6395.78,6375.0,0.0821917808219178,115.4,118.83471311447012,3.4347131144701137,11.797254178712988
2025-08-20,2025-09-19,C,6395.78,6375.0,0.0821917808219178,115.4,118.51792867324404,3.1179286732440374,9.721479211437323
2025-08-20,2025-09-19,C,6395.78,6380.0,0.0821917808219178,112.05,118.78427904674014,6.734279046740141,45.35051427936331
2025-08-20,2025-09-19,C,6395.78,6380.0,0.0821917808219178,112.05,118.4665852780312,6.4165852780312065,41.17256663024681
2025-08-20,2025-09-19,C,6395.78,6385.0,0.0821917808219178,108.75,118.69015680369044,9.940156803690442,98.80671728195338
2025-08-20,2025-09-19,C,6395.78,6385.0,0.0821917808219178,108.75,118.37160450388086,9.62160450388086,92.57527322910046
2025-08-20,2025-09-19,C,6395.78,6390.0,0.0821917808219178,105.55,118.3812297587834,12.831229758783408,164.64045712268893
2025-08-20,2025-09-19,C,6395.78,6390.0,0.0821917808219178,105.55,118.0621003756521,12.512100375652096,156.55265581039333
2025-08-20,2025-09-19,C,6395.78,6395.0,0.0821917808219178,102.25,98.324800264447,3.9251997355529937,15.407192963985292
2025-08-20,2025-09-19,C,6395.78,6395.0,0.0821917808219178,102.25,98.03803797593442,4.211962024065585,17.74062409217066
2025-08-20,2025-09-19,P,6395.78,5000.0,0.0821917808219178,2.4749999999999996,2.9532905711031074,0.4782905711031078,0.22876187040613702
2025-08-20,2025-09-19,P,6395.78,5000.0,0.0821917808219178,2.4749999999999996,2.9581617375590445,0.4831617375590449,0.23344526464107537
2025-08-20,2025-09-19,P,6395.78,5100.0,0.0821917808219178,2.825,3.484407683299203,0.6594076832992029,0.4348184927940218
2025-08-20,2025-09-19,P,6395.78,5100.0,0.0821917808219178,2.825,3.4907225929484236,0.6657225929484234,0.4431865707619722
2025-08-20,2025-09-19,P,6395.78,5150.0,0.0821917808219178,3.075,3.666785910524977,0.591785910524977,0.35021056389587607
2025-08-20,2025-09-19,P,6395.78,5150.0,0.0821917808219178,3.075,3.673723159795097,0.5987231597950968,0.358469422075025
2025-08-20,2025-09-19,P,6395.78,5300.0,0.0821917808219178,3.8,4.645207380640318,0.8452073806403178,0.714375516288867
2025-08-20,2025-09-19,P,6395.78,5300.0,0.0821917808219178,3.8,4.654809011139221,0.8548090111392215,0.7306984455248137
2025-08-20,2025-09-19,P,6395.78,5375.0,0.0821917808219178,4.25,4.952957356486396,0.7029573564863956,0.4941490450383414
2025-08-20,2025-09-19,P,6395.78,5375.0,0.0821917808219178,4.25,4.963380221362128,0.7133802213621276,0.5089113402306782
2025-08-20,2025-09-19,P,6395.78,5600.0,0.0821917808219178,6.15,7.472542005667476,1.3225420056674757,1.7491173567549494
2025-08-20,2025-09-19,P,6395.78,5600.0,0.0821917808219178,6.15,7.4916408745458645,1.3416408745458641,1.8000002362521912
2025-08-20,2025-09-19,P,6395.78,5800.0,0.0821917808219178,9.8,10.079431742972321,0.27943174297232076,0.07808209898054913
2025-08-20,2025-09-19,P,6395.78,5800.0,0.0821917808219178,9.8,10.106857047755788,0.3068570477557877,0.09416124775739777
2025-08-20,2025-09-19,P,6395.78,5900.0,0.0821917808219178,13.3,14.853364610867386,1.5533646108673853,2.412941614295183
2025-08-20,2025-09-19,P,6395.78,5900.0,0.0821917808219178,13.3,14.895742256161709,1.5957422561617083,2.546393348100059
2025-08-20,2025-09-19,P,6395.78,6000.0,0.0821917808219178,18.7,19.36072761160691,0.6607276116069123,0.43656097673977473
2025-08-20,2025-09-19,P,6395.78,6000.0,0.0821917808219178,18.7,19.41883834603871,0.7188383460387122,0.5167285677356713
2025-08-20,2025-09-19,P,6395.78,6050.0,0.0821917808219178,22.4,24.89468194116566,2.4946819411656627,6.2234379875780785
2025-08-20,2025-09-19,P,6395.78,6050.0,0.0821917808219178,22.4,24.96960924603307,2.569609246033071,6.602891677298648
2025-08-20,2025-09-19,P,6395.78,6100.0,0.0821917808219178,26.85,26.12311637730811,0.72688362269189,0.5283598009376859
2025-08-20,2025-09-19,P,6395.78,6100.0,0.0821917808219178,26.85,26.20504841411777,0.6449515858822323,0.4159625481320065
2025-08-20,2025-09-19,P,6395.78,6150.0,0.0821917808219178,32.45,34.10855855667226,1.6585585566722543,2.750816485910751
2025-08-20,2025-09-19,P,6395.78,6150.0,0.0821917808219178,32.45,34.21520218530628,1.7652021853062791,3.1159387550100637
2025-08-20,2025-09-19,P,6395.78,6175.0,0.0821917808219178,35.65,38.78230917964223,3.1323091796422347,9.811360796871009
2025-08-20,2025-09-19,P,6395.78,6175.0,0.0821917808219178,35.65,38.90361248906185,3.253612489061851,10.585994228979253
2025-08-20,2025-09-19,P,6395.78,6200.0,0.0821917808219178,39.2,35.998338760028865,3.2016612399711377,10.250634695533524
2025-08-20,2025-09-19,P,6395.78,6200.0,0.0821917808219178,39.2,36.11605429139922,3.0839457086007798,9.510721133597166
2025-08-20,2025-09-19,P,6395.78,6250.0,0.0821917808219178,47.55,47.04927807917263,0.5007219208273668,0.25072244199704774
2025-08-20,2025-09-19,P,6395.78,6250.0,0.0821917808219178,47.55,47.19234244322489,0.35765755677510924,0.1279189279183405
2025-08-20,2025-09-19,P,6395.78,6300.0,0.0821917808219178,57.65,60.57660388708334,2.9266038870833384,8.565010311891307
2025-08-20,2025-09-19,P,6395.78,6300.0,0.0821917808219178,57.65,60.76146461758925,3.111464617589249,9.681212066509811
2025-08-20,2025-09-19,P,6395.78,6350.0,0.0821917808219178,70.35,64.19974005880547,6.15025994119452,37.82569734426202
2025-08-20,2025-09-19,P,6395.78,6350.0,0.0821917808219178,70.35,64.40558035538731,5.94441964461268,35.33612491125714
2025-08-20,2025-09-19,P,6395.78,6365.0,0.0821917808219178,74.75,75.36334835132001,0.6133483513200133,0.37619620006697846
2025-08-20,2025-09-19,P,6395.78,6365.0,0.0821917808219178,74.75,75.59869004197493,0.8486900419749333,0.720274787347414
2025-08-20,2025-09-19,P,6395.78,6375.0,0.0821917808219178,77.85,73.28241838335744,4.567581616642556,20.862801824691026
2025-08-20,2025-09-19,P,6395.78,6375.0,0.0821917808219178,77.85,73.51632532686901,4.333674673130986,18.780736172536958
2025-08-20,2025-09-19,P,6395.78,6380.0,0.0821917808219178,79.44999999999999,72.2310816935162,7.218918306483786,52.112781515686734
2025-08-20,2025-09-19,P,6395.78,6380.0,0.0821917808219178,79.44999999999999,72.46425190370623,6.9857480962937615,48.80067646487191
2025-08-20,2025-09-19,P,6395.78,6385.0,0.0821917808219178,81.15,87.33070991954042,6.180709919540419,38.201175109505336
2025-08-20,2025-09-19,P,6395.78,6385.0,0.0821917808219178,81.15,87.59761794579555,6.4476179457955425,41.57177717494473
2025-08-20,2025-09-19,P,6395.78,6390.0,0.0821917808219178,82.85,86.31293058825123,3.46293058825124,11.991888259046078
2025-08-20,2025-09-19,P,6395.78,6390.0,0.0821917808219178,82.85,86.5793495573127,3.729349557312702,13.908048120628445
2025-08-20,2025-10-17,C,6395.78,5000.0,0.1589041095890411,1428.3000000000002,1441.5588769056728,13.25887690567265,175.79781679977955
2025-08-20,2025-10-17,C,6395.78,5000.0,0.1589041095890411,1428.3000000000002,1440.4894943697616,12.189494369761405,148.583772990445
2025-08-20,2025-10-17,C,6395.78,6000.0,0.1589041095890411,474.2999999999999,482.32805565000206,8.028055650002159,64.44967751953159
2025-08-20,2025-10-17,C,6395.78,6000.0,0.1589041095890411,474.2999999999999,481.56877900483255,7.268779004832652,52.835148221095956
2025-08-20,2025-10-17,P,6395.78,5000.0,0.1589041095890411,7.800000000000001,8.173705912427517,0.37370591242751594,0.1396561089832822
2025-08-20,2025-10-17,P,6395.78,5000.0,0.1589041095890411,7.800000000000001,8.203741307038767,0.4037413070387661,0.1630070430093712
2025-08-20,2025-10-17,P,6395.78,5400.0,0.1589041095890411,13.45,14.01960726655318,0.5696072665531808,0.3244524381101864
2025-08-20,2025-10-17,P,6395.78,5400.0,0.1589041095890411,13.45,14.062352228209482,0.6123522282094829,0.3749752513931186
2025-08-20,2025-10-17,P,6395.78,5500.0,0.1589041095890411,16.0,16.865095767641964,0.8650957676419644,0.7483906871920396
2025-08-20,2025-10-17,P,6395.78,5500.0,0.1589041095890411,16.0,16.916995108890802,0.9169951088908022,0.8408800297296541
2025-08-20,2025-10-17,P,6395.78,5540.0,0.1589041095890411,17.25,17.126549969156724,0.12345003084327644,0.015239910115205904
2025-08-20,2025-10-17,P,6395.78,5540.0,0.1589041095890411,17.25,17.180749086375,0.06925091362500169,0.004795689037897444
2025-08-20,2025-10-17,P,6395.78,5700.0,0.1589041095890411,23.85,24.273519247707167,0.42351924770716565,0.17936855317844352
2025-08-20,2025-10-17,P,6395.78,5700.0,0.1589041095890411,23.85,24.356011161481376,0.5060111614813749,0.25604729554373007
2025-08-20,2025-10-17,P,6395.78,5800.0,0.1589041095890411,29.6,28.329616434835636,1.2703835651643658,1.6138744026397245
2025-08-20,2025-10-17,P,6395.78,5800.0,0.1589041095890411,29.6,28.425983633773544,1.174016366226457,1.3783144281675748
2025-08-20,2025-10-17,P,6395.78,5850.0,0.1589041095890411,33.0,32.73077085139506,0.26922914860494274,0.07248433445854234
2025-08-20,2025-10-17,P,6395.78,5850.0,0.1589041095890411,33.0,32.84403907113694,0.15596092886305968,0.02432381133182836
2025-08-20,2025-10-17,P,6395.78,5960.0,0.1589041095890411,42.25,43.33400774139206,1.0840077413920568,1.1750727833979082
2025-08-20,2025-10-17,P,6395.78,5960.0,0.1589041095890411,42.25,43.49039760473553,1.2403976047355272,1.5385862178336331
2025-08-20,2025-10-17,P,6395.78,6000.0,0.1589041095890411,46.3,45.22064083780652,1.0793591621934766,1.1650162010110037
2025-08-20,2025-10-17,P,6395.78,6000.0,0.1589041095890411,46.3,45.38830122970609,0.9116987702939099,0.8311946477554275
2025-08-20,2025-10-17,P,6395.78,6025.0,0.1589041095890411,48.95,48.66705321203804,0.2829467879619614,0.08005888481799113
2025-08-20,2025-10-17,P,6395.78,6025.0,0.1589041095890411,48.95,48.84094999014909,0.10905000985091107,0.011891904648483801
2025-08-20,2025-10-17,P,6395.78,6150.0,0.1589041095890411,65.45,62.47766889082624,2.9723311091737656,8.834752222562148
2025-08-20,2025-10-17,P,6395.78,6150.0,0.1589041095890411,65.45,62.71743813583565,2.732561864164353,7.4668943414853635
2025-08-20,2025-10-17,P,6395.78,6200.0,0.1589041095890411,73.6,72.65776063333898,0.9422393666610134,0.8878150240857476
2025-08-20,2025-10-17,P,6395.78,6200.0,0.1589041095890411,73.6,72.93014553552891,0.6698544644710864,0.448705003571846
2025-08-20,2025-10-17,P,6395.78,6250.0,0.1589041095890411,83.0,84.7423732023739,1.7423732023738978,3.035864376350672
2025-08-20,2025-10-17,P,6395.78,6250.0,0.1589041095890411,83.0,85.06631609488903,2.0663160948890322,4.26966220399746
2025-08-20,2025-09-30,P,6395.78,5725.0,0.1123287671232876,13.85,13.301801341230886,0.5481986587691132,0.30052176947625464
2025-08-20,2025-09-30,P,6395.78,5725.0,0.1123287671232876,13.85,13.341990149953295,0.5080098500467045,0.2580740077444752
2025-08-20,2025-09-30,P,6395.78,5850.0,0.1123287671232876,19.25,17.56093600233964,1.6890639976603588,2.8529371881923926
