date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,abs_error,sq_error
2025-08-18,2025-09-19,P,6449.15,6000.0,0.0876712328767123,14.75,16.09914662627889,1.3491466262788911,1.8201966191997139
2025-08-18,2025-09-19,P,6449.15,6050.0,0.0876712328767123,17.4,19.97071926506795,2.5707192650679502,6.608597539791502
2025-08-18,2025-09-19,P,6449.15,6050.0,0.0876712328767123,17.4,20.035488198814008,2.6354881988140093,6.945798046087911
2025-08-18,2025-09-19,P,6449.15,6100.0,0.0876712328767123,20.65,20.506324508753334,0.14367549124666468,0.02064264678497042
2025-08-18,2025-09-19,P,6449.15,6100.0,0.0876712328767123,20.65,20.576160340404208,0.07383965959579086,0.0054522953292222695
2025-08-18,2025-09-19,P,6449.15,6150.0,0.0876712328767123,24.7,26.193250061290364,1.4932500612903645,2.229795745543677
2025-08-18,2025-09-19,P,6449.15,6150.0,0.0876712328767123,24.7,26.2836355277801,1.5836355277800997,2.507901484847355
2025-08-18,2025-09-19,P,6449.15,6300.0,0.0876712328767123,43.05,43.939551296546945,0.8895512965469479,0.791301509188356
2025-08-18,2025-09-19,P,6449.15,6300.0,0.0876712328767123,43.05,44.094035592355155,1.0440355923551579,1.0900103181043854
2025-08-18,2025-09-19,P,6449.15,6400.0,0.0876712328767123,64.15,59.02084303499523,5.129156965004775,26.30825117165699
2025-08-18,2025-09-19,P,6449.15,6400.0,0.0876712328767123,64.15,59.2441967762965,4.905803223703508,24.06690526969973
2025-08-18,2025-10-17,P,6449.15,4600.0,0.1643835616438356,4.6,5.2797248160059524,0.6797248160059528,0.4620258254943264
2025-08-18,2025-10-17,P,6449.15,4600.0,0.1643835616438356,4.6,5.298141715376702,0.6981417153767024,0.4874018547491246
2025-08-18,2025-10-17,P,6449.15,5000.0,0.1643835616438356,7.15,7.288620466387984,0.13862046638798375,0.019215633701622135
2025-08-18,2025-10-17,P,6449.15,5000.0,0.1643835616438356,7.15,7.317012443334538,0.16701244333453769,0.02789315622857216
2025-08-18,2025-10-17,P,6449.15,5500.0,0.1643835616438356,13.85,13.601511418750166,0.24848858124983408,0.061746575011555394
2025-08-18,2025-10-17,P,6449.15,5500.0,0.1643835616438356,13.85,13.647521832539688,0.20247816746031155,0.04099740829808597
2025-08-18,2025-10-17,P,6449.15,5600.0,0.1643835616438356,16.549999999999997,16.533622024314788,0.01637797568520938,0.0002682380875453096
2025-08-18,2025-10-17,P,6449.15,5600.0,0.1643835616438356,16.549999999999997,16.59304905913689,0.043049059136894385,0.00185322149257183
2025-08-18,2025-10-17,P,6449.15,5700.0,0.1643835616438356,20.1,20.938090150625875,0.8380901506258738,0.7023951005760998
2025-08-18,2025-10-17,P,6449.15,5700.0,0.1643835616438356,20.1,21.01305126921275,0.9130512692127475,0.8336626202110091
2025-08-18,2025-10-17,P,6449.15,6000.0,0.1643835616438356,38.2,37.177165609003396,1.0228343909966071,1.0461901914054001
2025-08-18,2025-10-17,P,6449.15,6000.0,0.1643835616438356,38.2,37.32580340411139,0.8741965958886126,0.7642196882632384
2025-08-18,2025-10-17,P,6449.15,6400.0,0.1643835616438356,99.85,97.22200079422778,2.6279992057722126,6.90637982553938
2025-08-18,2025-10-17,P,6449.15,6400.0,0.1643835616438356,99.85,97.64625120082908,2.20374879917091,4.856508769847228
2025-08-18,2025-09-26,P,6449.15,6200.0,0.1068493150684931,38.1,36.03902067743115,2.060979322568855,4.247635768056376
2025-08-18,2025-09-26,P,6449.15,6200.0,0.1068493150684931,38.1,36.17309774359497,1.9269022564050289,3.7129523057387916
2025-08-18,2025-09-30,P,6449.15,6175.0,0.1178082191780822,38.85,35.89723712068454,2.9527628793154648,8.718808621463355
2025-08-18,2025-09-30,P,6449.15,6175.0,0.1178082191780822,38.85,36.0429666634056,2.807033336594401,7.879436152752295
2025-08-19,2025-09-19,C,6411.37,6000.0,0.084931506849315,445.4,447.3124193405619,1.9124193405619394,3.6573477341553633
