strike,maturity,market_price,cf_price,pde_price,cf_error,pde_error,cf_abs_error,pde_abs_error,cf_pct_error,pde_pct_error
280.0,0.084931506849315,34.974999999999994,34.8529587949981,35.033621507738395,-0.1220412050018922,0.058621507738401135,0.1220412050018922,0.058621507738401135,-0.34893839886173617,0.16760974335497109
295.0,0.084931506849315,26.075,26.15054650378198,26.255227549116444,0.07554650378198247,0.18022754911644512,0.07554650378198247,0.18022754911644512,0.2897277230373249,0.6911890666018988
300.0,0.084931506849315,23.525,23.599057332535494,23.722781357865408,0.07405733253549585,0.1977813578654093,0.07405733253549585,0.1977813578654093,0.3148026887800036,0.8407284075043967
305.0,0.084931506849315,21.125,21.221955860740508,21.343187745156108,0.09695586074050766,0.21818774515610784,0.09695586074050766,0.21818774515610784,0.45896265439293565,1.0328413971886763
310.0,0.084931506849315,18.975,19.017080838677003,19.094554776073686,0.042080838677001964,0.11955477607368437,0.042080838677001964,0.11955477607368437,0.22176990080106435,0.6300646960404973
315.0,0.084931506849315,16.975,16.98102978814208,17.10540160590814,0.00602978814207944,0.13040160590813699,0.00602978814207944,0.13040160590813699,0.03552157962933396,0.7681979729492605
320.0,0.084931506849315,15.175,15.10925845991001,15.135102225473489,-0.06574154008999145,-0.03989777452651211,0.06574154008999145,0.03989777452651211,-0.4332226694562863,-0.2629177893015625
325.0,0.084931506849315,13.525,13.396200502471146,13.51172739242511,-0.12879949752885445,-0.013272607574890571,0.12879949752885445,0.013272607574890571,-0.9523068209157446,-0.0981338822542741
330.0,0.084931506849315,12.075,11.835402611454938,11.888352559376738,-0.23959738854506085,-0.18664744062326122,0.23959738854506085,0.18664744062326122,-1.9842433833959492,-1.5457344979152068
335.0,0.084931506849315,10.725,10.419670203889766,10.518295996568224,-0.30532979611023414,-0.20670400343177597,0.30532979611023414,0.20670400343177597,-2.846897865829689,-1.9273100553079343
340.0,0.084931506849315,9.55,9.141218665940315,9.2249040700421,-0.408781334059686,-0.32509592995790015,0.408781334059686,0.32509592995790015,-4.280432817378911,-3.4041458634335093
345.0,0.084931506849315,8.5,7.9918254372664705,8.070172530973323,-0.5081745627335295,-0.42982746902667657,0.5081745627335295,0.42982746902667657,-5.978524267453287,-5.056793753255018
350.0,0.084931506849315,7.575,6.962978590004468,7.06338894063585,-0.6120214099955321,-0.5116110593641503,0.6120214099955321,0.5116110593641503,-8.079490560997124,-6.7539413777445585
355.0,0.084931506849315,6.75,6.046018098761792,6.104604664764318,-0.7039819012382083,-0.6453953352356816,0.7039819012382083,0.6453953352356816,-10.429361499825307,-9.56141237386195
360.0,0.084931506849315,6.025,5.23226663895187,5.337908819317924,-0.7927333610481302,-0.6870911806820761,0.7927333610481302,0.6870911806820761,-13.157400183371454,-11.404002998872631
280.0,0.1041095890410958,36.525000000000006,37.22919966212518,37.46684100788428,0.7041996621251769,0.9418410078842712,0.7041996621251769,0.9418410078842712,1.9279935992475752,2.578620144789243
300.0,0.1041095890410958,25.225,26.161985447859365,26.331043729038317,0.9369854478593638,1.1060437290383156,0.9369854478593638,1.1060437290383156,3.7145111907209665,4.384712503620676
320.0,0.1041095890410958,16.825,17.591289775238522,17.65288351261046,0.7662897752385227,0.8278835126104624,0.7662897752385227,0.8278835126104624,4.554471175266108,4.920555795604532
325.0,0.1041095890410958,15.15,15.81973229483171,15.958169093218615,0.669732294831709,0.8081690932186145,0.669732294831709,0.8081690932186145,4.420675213410621,5.334449460188875
330.0,0.1041095890410958,13.625,14.187515316605584,14.263454673826756,0.5625153166055838,0.6384546738267556,0.5625153166055838,0.6384546738267556,4.128552782426303,4.6859058629486645
350.0,0.1041095890410958,8.925,8.93258272031838,9.037221912308018,0.0075827203183784775,0.11222191230801748,0.0075827203183784775,0.11222191230801748,0.08496045174653756,1.2573883731990754
280.0,0.1232876712328767,38.125,39.42572536542889,39.739153212666714,1.3007253654288888,1.6141532126667144,1.3007253654288888,1.6141532126667144,3.4117386634200364,4.2338444922405625
290.0,0.1232876712328767,32.175,33.677703606340714,33.95535509164321,1.5027036063407166,1.7803550916432158,1.5027036063407166,1.7803550916432158,4.670407478914427,5.533349158176273
295.0,0.1232876712328767,29.45,31.021605570832918,31.245787008151552,1.5716055708329186,1.795787008151553,1.5716055708329186,1.795787008151553,5.336521462930114,6.097748754334646
