strike,maturity,market_price,cf_price,pde_price,cf_error,pde_error,cf_abs_error,pde_abs_error,cf_pct_error,pde_pct_error
6750.0,0.1068493150684931,4.1,2.6068854281353993,8.990552422940038,-1.4931145718646004,4.890552422940038,1.4931145718646004,4.890552422940038,-36.41742858206343,119.28176641317168
6650.0,0.0821917808219178,3.6,3.1246521822659474,10.393365490862426,-0.47534781773405266,6.793365490862426,0.47534781773405266,6.793365490862426,-13.204106048168128,188.70459696840072
6400.0,0.1178082191780822,70.05000000000001,82.96894526093865,59.75573518102234,12.918945260938642,-10.294264818977673,12.918945260938642,10.294264818977673,18.442462899270005,-14.695595744436362
6420.0,0.1068493150684931,91.8,65.03678006936798,51.659768196699105,-26.76321993063202,-40.14023180330089,26.76321993063202,40.14023180330089,-29.153834347093703,-43.7257427051208
6300.0,0.0876712328767123,96.95,99.18708941072691,79.86252132804171,2.2370894107269095,-17.087478671958294,2.2370894107269095,17.087478671958294,2.307467159078813,-17.625042467208143
6000.0,0.1424657534246575,442.15,348.61712329148577,275.84420405461316,-93.53287670851421,-166.30579594538682,93.53287670851421,166.30579594538682,-21.15410532817239,-37.612981102654494
6475.0,0.1342465753424657,42.3,67.7529447821239,50.35273375823129,25.452944782123907,8.052733758231291,25.452944782123907,8.052733758231291,60.17244629343714,19.037195645936862
6650.0,0.1452054794520547,28.95,26.114629214725937,23.919325684479652,-2.835370785274062,-5.030674315520347,2.835370785274062,5.030674315520347,-9.794026892138383,-17.377113352401892
6400.0,0.1041095890410958,141.85000000000002,70.43662190478562,54.330006746620754,-71.4133780952144,-87.51999325337927,71.4133780952144,87.51999325337927,-50.34429192471934,-61.69897303727829
6400.0,0.0876712328767123,50.3,55.53357240669766,47.42284720050787,5.233572406697661,-2.87715279949213,5.233572406697661,2.87715279949213,10.404716514309467,-5.71998568487501
5000.0,0.1068493150684931,1251.3,1225.1386945007562,1072.5028672005803,-26.16130549924378,-178.79713279941961,26.16130549924378,178.79713279941961,-2.0907300806556206,-14.288910157389884
6400.0,0.0986301369863013,55.2,65.44568779313704,52.07808887038924,10.245687793137037,-3.1219111296107656,10.245687793137037,3.1219111296107656,18.5610286107555,-5.655636104367328
6400.0,0.1534246575342465,139.55,115.62742858066986,72.66658289664143,-23.922571419330154,-66.88341710335858,23.922571419330154,66.88341710335858,-17.14265239651032,-47.927923399038754
6250.0,0.1589041095890411,227.4,199.37770797981966,134.0971016471341,-28.022292020180345,-93.3028983528659,28.022292020180345,93.3028983528659,-12.322907660589422,-41.030298308208394
6500.0,0.0931506849315068,42.099999999999994,28.797850119562327,32.04058623048095,-13.302149880437668,-10.059413769519047,13.302149880437668,10.059413769519047,-31.596555535481404,-23.89409446441579
6000.0,0.0821917808219178,314.95,286.9704581704891,247.76151245378747,-27.97954182951088,-67.18848754621251,27.97954182951088,67.18848754621251,-8.88380435926683,-21.33306478685903
6320.0,0.1232876712328767,126.7,125.57270569490493,87.0789873862356,-1.1272943050950772,-39.62101261376441,1.1272943050950772,39.62101261376441,-0.8897350474310001,-31.271517453641994
6700.0,0.1616438356164383,28.8,24.897223700854738,22.68756713688506,-3.9027762991452626,-6.11243286311494,3.9027762991452626,6.11243286311494,-13.551306594254383,-21.223725219149095
6350.0,0.136986301369863,135.1,123.97067020976738,78.6324625055692,-11.129329790232617,-56.4675374944308,11.129329790232617,56.4675374944308,-8.237845884702159,-41.79684492555944
6450.0,0.1561643835616438,110.05,96.14217789134545,62.63677632993995,-13.907822108654543,-47.41322367006005,13.907822108654543,47.41322367006005,-12.637730221403492,-43.08334726947756
6450.0,0.1260273972602739,70.5,70.18678740619907,52.75831085703528,-0.3132125938009267,-17.741689142964717,0.3132125938009267,17.741689142964717,-0.44427318269634997,-25.16551651484357
6700.0,0.1424657534246575,16.4,16.31350751612149,18.991397582285323,-0.08649248387850861,2.5913975822853246,0.08649248387850861,2.5913975822853246,-0.5273931943811501,15.801204770032468
6500.0,0.1643835616438356,64.1,83.13847387633359,54.033326428279324,19.038473876333597,-10.06667357172067,19.038473876333597,10.06667357172067,29.701207295372228,-15.704638957442546
6425.0,0.0876712328767123,33.900000000000006,46.66328142377324,43.117968349005274,12.763281423773236,9.217968349005268,12.763281423773236,9.217968349005268,37.64979771024553,27.191647047213173
6500.0,0.0904109589041095,31.3,26.982827092150046,31.12434386738814,-4.3171729078499546,-0.1756561326118593,4.3171729078499546,0.1756561326118593,-13.79288468961647,-0.5612017016353332
6530.0,0.1260273972602739,40.35,43.39160160978349,36.562703295633625,3.0416016097834913,-3.7872967043663763,3.0416016097834913,3.7872967043663763,7.538046120900846,-9.386113269805145
6350.0,0.1013698630136986,192.6,89.32523827454634,63.768946004645244,-103.27476172545366,-128.83105399535475,103.27476172545366,128.83105399535475,-53.62137161238508,-66.89047455625897
6700.0,0.0958904109589041,2.825,3.059288494458656,10.30834505926036,0.23428849445865563,7.483345059260359,0.23428849445865563,7.483345059260359,8.293398033934713,264.8971702393047
6700.0,0.1178082191780822,6.75,7.826057081006638,14.304622237954975,1.0760570810066383,7.554622237954975,1.0760570810066383,7.554622237954975,15.941586385283532,111.92032945118481
6450.0,0.0958904109589041,31.65,45.15900065802316,41.94278478487783,13.509000658023162,10.292784784877831,13.509000658023162,10.292784784877831,42.682466534038426,32.5206470296298
6500.0,0.1616438356164383,101.8,80.90128436092618,53.25311031218263,-20.898715639073814,-48.54688968781737,20.898715639073814,48.54688968781737,-20.52919021520021,-47.688496746382484
6675.0,0.1232876712328767,9.35,12.24382270736021,17.23222842353771,2.8938227073602096,7.882228423537709,2.8938227073602096,7.882228423537709,30.94997547978834,84.30190827313059
6000.0,0.1397260273972602,434.75,345.93563672832533,274.7116057312884,-88.81436327167467,-160.0383942687116,88.81436327167467,160.0383942687116,-20.42883571516381,-36.81159155117001
6300.0,0.1013698630136986,97.3,113.53565984338002,86.54238492026934,16.23565984338002,-10.757615079730655,16.23565984338002,10.757615079730655,16.68618688939365,-11.056130606095227
6550.0,0.1342465753424657,24.25,43.42586563069153,34.791112532832926,19.175865630691533,10.541112532832926,19.175865630691533,10.541112532832926,79.07573455955271,43.46850529003268
6000.0,0.1150684931506849,440.1,321.3454300830317,263.9472365171176,-118.75456991696831,-176.15276348288245,118.75456991696831,176.15276348288245,-26.983542357866007,-40.02562224105486
6655.0,0.084931506849315,11.25,3.3623473784592193,10.697395182059456,-7.887652621540781,-0.5526048179405443,7.887652621540781,0.5526048179405443,-70.11246774702916,-4.912042826138172
6500.0,0.1013698630136986,23.9,34.42526011644509,34.759674328342996,10.52526011644509,10.859674328342997,10.52526011644509,10.859674328342997,44.03874525709243,45.43796790101673
6450.0,0.1616438356164383,130.5,100.90621176518607,64.34193668120608,-29.59378823481393,-66.15806331879392,29.59378823481393,66.15806331879392,-22.67723236384209,-50.695833960761625
6340.0,0.1260273972602739,131.14999999999998,118.26632618481335,78.93454711489049,-12.883673815186626,-52.215452885109485,12.883673815186626,52.215452885109485,-9.823617091259344,-39.81353632108997
