strike,maturity,market_price,cf_price,pde_price,cf_error,pde_error,cf_abs_error,pde_abs_error,cf_pct_error,pde_pct_error
150.0,0.0958904109589041,8.649999999999999,5.0587308062023055,5.1208192266968995,-3.591269193797693,-3.529180773303099,3.591269193797693,3.529180773303099,-41.51756293407738,-40.799777726047395
140.0,0.136986301369863,25.275,10.212400323237581,10.512542111739792,-15.062599676762417,-14.762457888260206,15.062599676762417,14.762457888260206,-59.59485529876327,-58.40735069539152
138.0,0.1232876712328767,14.45,10.209133637519678,10.443398089686966,-4.240866362480322,-4.006601910313034,4.240866362480322,4.006601910313034,-29.348556141732335,-27.727348860297813
155.0,0.136986301369863,15.975,5.947594868247478,6.094177077381463,-10.027405131752522,-9.880822922618536,10.027405131752522,9.880822922618536,-62.76935919719888,-61.85178668305813
150.0,0.1643835616438356,15.75,8.432216623898398,8.779103251152229,-7.317783376101602,-6.970896748847771,7.317783376101602,6.970896748847771,-46.462116673660965,-44.259661897446165
150.0,0.1150684931506849,9.4,6.0670336594277074,6.171920873689447,-3.332966340572293,-3.2280791263105533,3.332966340572293,3.2280791263105533,-35.457088729492476,-34.341267301176096
140.0,0.0876712328767123,11.3,7.4102894127493215,7.487159290027566,-3.889710587250679,-3.812840709972435,3.889710587250679,3.812840709972435,-34.42221758628919,-33.74195318559677
135.0,0.1068493150684931,15.1,10.44111140996307,10.61414849103774,-4.658888590036929,-4.485851508962259,4.658888590036929,4.485851508962259,-30.85356682143662,-29.707625887167282
135.0,0.1342465753424657,26.25,11.964734549072325,12.317122006543315,-14.285265450927675,-13.932877993456685,14.285265450927675,13.932877993456685,-54.42005886067685,-53.07763045126356
130.0,0.1013698630136986,12.725,12.299898662783534,12.486992039809238,-0.42510133721646604,-0.2380079601907621,0.42510133721646604,0.2380079601907621,-3.3406784850016975,-1.8703965437387984
140.0,0.0986301369863013,9.05,8.083563032508692,8.190156031712498,-0.9664369674913083,-0.8598439682875032,0.9664369674913083,0.8598439682875032,-10.678861519240975,-9.50103832361882
130.0,0.1041095890410958,12.5,12.46300254326858,12.665595483656883,-0.036997456731420186,0.16559548365688315,0.036997456731420186,0.16559548365688315,-0.2959796538513615,1.3247638692550652
145.0,0.1178082191780822,8.45,7.574196393861357,7.718876138263778,-0.8758036061386427,-0.7311238617362212,0.8758036061386427,0.7311238617362212,-10.364539717617074,-8.652353393328063
155.0,0.1397260273972602,15.925,6.0719998027834095,6.228986394428594,-9.853000197216591,-9.696013605571407,9.853000197216591,9.696013605571407,-61.87127282396603,-60.885485749271
110.0,0.0958904109589041,34.25,24.25306038420048,24.622978398309176,-9.99693961579952,-9.627021601690824,9.99693961579952,9.627021601690824,-29.18814486364823,-28.10809226771044
120.0,0.1178082191780822,20.9,18.556069506552788,19.00469069341129,-2.3439304934472105,-1.8953093065887074,2.3439304934472105,1.8953093065887074,-11.214978437546462,-9.068465581764151
140.0,0.1534246575342465,25.9,11.04054000292502,11.470961674578968,-14.859459997074978,-14.42903832542103,14.859459997074978,14.42903832542103,-57.37243242113892,-55.71057268502329
